(n, d, k);[Gematria of ELS];Gematria WordTotal of ELS;ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(258897, 86, 4);[90, 200, 30, 10];330;צרלי;68002;(5, 4, 40, 8, 68002);מצוך;2;(5, 4, 40, 29, 258897);ושמרת את חקיו ואת מצותיו אשר אנכי מצוך היום אשר ייטב לך ולבניך אחריך ולמען תאריך ימים על האדמה אשר יהוה אלהיך נתן לך כל הימים
(134779, 87, 4);[90, 200, 30, 10];330;צרלי;35547;(2, 37, 1, 8, 35547);וחצי;3;(2, 37, 1, 30, 134779);ויעש בצלאל את הארן עצי שטים אמתים וחצי ארכו ואמה וחצי רחבו ואמה וחצי קמתו
(157319, 88, 4);[90, 200, 30, 10];330;צרלי;41523;(3, 11, 43, 7, 41523);השרץ;4;(3, 11, 43, 27, 157319);אל תשקצו את נפשתיכם בכל השרץ השרץ ולא תטמאו בהם ונטמתם בם
(3733, 89, 4);[90, 200, 30, 10];330;צרלי;981;(1, 3, 16, 6, 981);עצבונך;2;(1, 3, 16, 19, 3733);אל האשה אמר הרבה ארבה עצבונך והרנך בעצב תלדי בנים ואל אישך תשוקתך והוא ימשל בך
(62931, 89, 4);[90, 200, 30, 10];330;צרלי;16712;(1, 41, 56, 14, 16712);למצרים;3;(1, 41, 56, 46, 62931);והרעב היה על כל פני הארץ ויפתח יוסף את כל אשר בהם וישבר למצרים ויחזק הרעב בארץ מצרים
(105389, 89, 4);[90, 200, 30, 10];330;צרלי;27815;(2, 18, 23, 6, 27815);וצוך;2;(2, 18, 23, 17, 105389);אם את הדבר הזה תעשה וצוך אלהים ויכלת עמד וגם כל העם הזה על מקמו יבא בשלום
(221610, 89, 4);[90, 200, 30, 10];330;צרלי;58426;(4, 19, 18, 20, 58426);בעצם;3;(4, 19, 18, 70, 221610);ולקח אזוב וטבל במים איש טהור והזה על האהל ועל כל הכלים ועל הנפשות אשר היו שם ועל הנגע בעצם או בחלל או במת או בקבר
(246540, 90, 4);[90, 200, 30, 10];330;צרלי;64800;(4, 34, 9, 12, 64800);צפון;1;(4, 34, 9, 45, 246540);ויצא הגבל זפרנה והיו תוצאתיו חצר עינן זה יהיה לכם גבול צפון
(98709, 92, 4);[90, 200, 30, 10];330;צרלי;26044;(2, 14, 12, 13, 26044);מצרים;2;(2, 14, 12, 48, 98709);הלא זה הדבר אשר דברנו אליך במצרים לאמר חדל ממנו ונעבדה את מצרים כי טוב לנו עבד את מצרים ממתנו במדבר
(211144, 92, 4);[90, 200, 30, 10];330;צרלי;55653;(4, 14, 4, 8, 55653);מצרימה;2;(4, 14, 4, 30, 211144);ויאמרו איש אל אחיו נתנה ראש ונשובה מצרימה
(222888, 92, 4);[90, 200, 30, 10];330;צרלי;58764;(4, 20, 18, 9, 58764);אצא;2;(4, 20, 18, 29, 222888);ויאמר אליו אדום לא תעבר בי פן בחרב אצא לקראתך
(245769, 92, 4);[90, 200, 30, 10];330;צרלי;64600;(4, 33, 51, 13, 64600);ארץ;3;(4, 33, 51, 44, 245769);דבר אל בני ישראל ואמרת אלהם כי אתם עברים את הירדן אל ארץ כנען
(415, 93, 4);[90, 200, 30, 10];330;צרלי;107;(1, 1, 10, 4, 107);ארץ;3;(1, 1, 10, 18, 415);ויקרא אלהים ליבשה ארץ ולמקוה המים קרא ימים וירא אלהים כי טוב
(48373, 95, 4);[90, 200, 30, 10];330;צרלי;12888;(1, 33, 4, 1, 12888);וירץ;4;(1, 33, 4, 4, 48373);וירץ עשו לקראתו ויחבקהו ויפל על צוארו וישקהו ויבכו
(95632, 96, 4);[90, 200, 30, 10];330;צרלי;25230;(2, 12, 28, 6, 25230);צוה;1;(2, 12, 28, 23, 95632);וילכו ויעשו בני ישראל כאשר צוה יהוה את משה ואהרן כן עשו
(179654, 96, 4);[90, 200, 30, 10];330;צרלי;47548;(3, 25, 2, 16, 47548);הארץ;4;(3, 25, 2, 55, 179654);דבר אל בני ישראל ואמרת אלהם כי תבאו אל הארץ אשר אני נתן לכם ושבתה הארץ שבת ליהוה
(268709, 96, 4);[90, 200, 30, 10];330;צרלי;70506;(5, 11, 3, 11, 70506);מצרים;2;(5, 11, 3, 41, 268709);ואת אתתיו ואת מעשיו אשר עשה בתוך מצרים לפרעה מלך מצרים ולכל ארצו
(259086, 97, 4);[90, 200, 30, 10];330;צרלי;68055;(5, 4, 43, 4, 68055);בארץ;4;(5, 4, 43, 14, 259086);את בצר במדבר בארץ המישר לראובני ואת ראמת בגלעד לגדי ואת גולן בבשן למנשי
(8626, 99, 4);[90, 200, 30, 10];330;צרלי;2313;(1, 7, 14, 12, 2313);הארץ;4;(1, 7, 14, 45, 8626);המה וכל החיה למינה וכל הבהמה למינה וכל הרמש הרמש על הארץ למינהו וכל העוף למינהו כל צפור כל כנף
(233614, 99, 4);[90, 200, 30, 10];330;צרלי;61540;(4, 26, 59, 11, 61540);במצרים;3;(4, 26, 59, 37, 233614);ושם אשת עמרם יוכבד בת לוי אשר ילדה אתה ללוי במצרים ותלד לעמרם את אהרן ואת משה ואת מרים אחתם
(88441, 11, 4);[50, 200, 90, 8];348;נרצח;23301;(2, 8, 9, 7, 23301);מן;2;(2, 8, 9, 30, 88441);ויעש יהוה כדבר משה וימתו הצפרדעים מן הבתים מן החצרת ומן השדת
(116540, 20, 4);[50, 200, 90, 8];348;נרצח;30791;(2, 26, 25, 15, 30791);אדנים;3;(2, 26, 25, 60, 116540);והיו שמנה קרשים ואדניהם כסף ששה עשר אדנים שני אדנים תחת הקרש האחד ושני אדנים תחת הקרש האחד
(288352, 34, 4);[50, 200, 90, 8];348;נרצח;75729;(5, 25, 7, 14, 75729);מאן;3;(5, 25, 7, 55, 288352);ואם לא יחפץ האיש לקחת את יבמתו ועלתה יבמתו השערה אל הזקנים ואמרה מאן יבמי להקים לאחיו שם בישראל לא אבה יבמי
(161347, 37, 4);[50, 200, 90, 8];348;נרצח;42625;(3, 14, 3, 12, 42625);מן;2;(3, 14, 3, 45, 161347);ויצא הכהן אל מחוץ למחנה וראה הכהן והנה נרפא נגע הצרעת מן הצרוע
(68333, 39, 4);[50, 200, 90, 8];348;נרצח;18086;(1, 44, 26, 13, 18086);נוכל;1;(1, 44, 26, 43, 68333);ונאמר לא נוכל לרדת אם יש אחינו הקטן אתנו וירדנו כי לא נוכל לראות פני האיש ואחינו הקטן איננו אתנו
(189698, 46, 4);[50, 200, 90, 8];348;נרצח;50068;(4, 2, 22, 4, 50068);לבני;3;(4, 2, 22, 17, 189698);ומטה בנימן ונשיא לבני בנימן אבידן בן גדעני
(125879, 47, 4);[50, 200, 90, 8];348;נרצח;33201;(2, 32, 3, 5, 33201);נזמי;1;(2, 32, 3, 15, 125879);ויתפרקו כל העם את נזמי הזהב אשר באזניהם ויביאו אל אהרן
(84636, 59, 4);[50, 200, 90, 8];348;נרצח;22324;(2, 5, 21, 11, 22324);בעיני;4;(2, 5, 21, 47, 84636);ויאמרו אלהם ירא יהוה עליכם וישפט אשר הבאשתם את ריחנו בעיני פרעה ובעיני עבדיו לתת חרב בידם להרגנו
(87891, 61, 4);[50, 200, 90, 8];348;נרצח;23173;(2, 7, 28, 14, 23173);ובתנוריך;4;(2, 7, 28, 64, 87891);ושרץ היאר צפרדעים ועלו ובאו בביתך ובחדר משכבך ועל מטתך ובבית עבדיך ובעמך ובתנוריך ובמשארותיך
(133252, 61, 4);[50, 200, 90, 8];348;נרצח;35175;(2, 36, 9, 4, 35175);שמנה;3;(2, 36, 9, 16, 133252);ארך היריעה האחת שמנה ועשרים באמה ורחב ארבע באמה היריעה האחת מדה אחת לכל היריעת
(249051, 64, 4);[50, 200, 90, 8];348;נרצח;65470;(4, 35, 34, 18, 65470);בני;2;(4, 35, 34, 58, 249051);ולא תטמא את הארץ אשר אתם ישבים בה אשר אני שכן בתוכה כי אני יהוה שכן בתוך בני ישראל
(265565, 79, 4);[50, 200, 90, 8];348;נרצח;69703;(5, 9, 4, 11, 69703);הביאני;5;(5, 9, 4, 48, 265565);אל תאמר בלבבך בהדף יהוה אלהיך אתם מלפניך לאמר בצדקתי הביאני יהוה לרשת את הארץ הזאת וברשעת הגוים האלה יהוה מורישם מפניך
(189139, 81, 4);[50, 200, 90, 8];348;נרצח;49943;(4, 2, 9, 7, 49943);ושמנים;4;(4, 2, 9, 28, 189139);כל הפקדים למחנה יהודה מאת אלף ושמנים אלף וששת אלפים וארבע מאות לצבאתם ראשנה יסעו
(12807, 84, 4);[50, 200, 90, 8];348;נרצח;3428;(1, 11, 3, 12, 3428);הלבנה;4;(1, 11, 3, 50, 12807);ויאמרו איש אל רעהו הבה נלבנה לבנים ונשרפה לשרפה ותהי להם הלבנה לאבן והחמר היה להם לחמר
(142618, 85, 4);[50, 200, 90, 8];348;נרצח;37596;(3, 2, 2, 4, 37596);אהרן;4;(3, 2, 2, 15, 142618);והביאה אל בני אהרן הכהנים וקמץ משם מלא קמצו מסלתה ומשמנה על כל לבנתה והקטיר הכהן את אזכרתה המזבחה אשה ריח ניחח ליהוה
(196894, 85, 4);[50, 200, 90, 8];348;נרצח;51910;(4, 5, 30, 8, 51910);וקנא;3;(4, 5, 30, 26, 196894);או איש אשר תעבר עליו רוח קנאה וקנא את אשתו והעמיד את האשה לפני יהוה ועשה לה הכהן את כל התורה הזאת
(269990, 86, 4);[50, 200, 90, 8];348;נרצח;70829;(5, 11, 24, 13, 70829);מן;2;(5, 11, 24, 46, 269990);כל המקום אשר תדרך כף רגלכם בו לכם יהיה מן המדבר והלבנון מן הנהר נהר פרת ועד הים האחרון יהיה גבלכם
(142271, 89, 4);[50, 200, 90, 8];348;נרצח;37506;(3, 1, 13, 6, 37506);הכהן;4;(3, 1, 13, 30, 142271);והקרב והכרעים ירחץ במים והקריב הכהן את הכל והקטיר המזבחה עלה הוא אשה ריח ניחח ליהוה
(11696, 93, 4);[50, 200, 90, 8];348;נרצח;3145;(1, 10, 4, 6, 3145);ודדנים;4;(1, 10, 4, 26, 11696);ובני יון אלישה ותרשיש כתים ודדנים
(69535, 94, 4);[50, 200, 90, 8];348;נרצח;18400;(1, 45, 15, 1, 18400);וינשק;3;(1, 45, 15, 3, 69535);וינשק לכל אחיו ויבך עלהם ואחרי כן דברו אחיו אתו
(253294, 99, 4);[50, 200, 90, 8];348;נרצח;66546;(5, 2, 14, 22, 66546);המחנה;4;(5, 2, 14, 81, 253294);והימים אשר הלכנו מקדש ברנע עד אשר עברנו את נחל זרד שלשים ושמנה שנה עד תם כל הדור אנשי המלחמה מקרב המחנה כאשר נשבע יהוה להם
(7338, 1, 3);[200, 90, 8];298;רצח;1960;(1, 6, 11, 6, 1960);הארץ;3;(1, 6, 11, 27, 7338);ותשחת הארץ לפני האלהים ותמלא הארץ חמס
(7425, 1, 3);[200, 90, 8];298;רצח;1986;(1, 6, 13, 11, 1986);הארץ;3;(1, 6, 13, 35, 7425);ויאמר אלהים לנח קץ כל בשר בא לפני כי מלאה הארץ חמס מפניהם והנני משחיתם את הארץ
(9124, 1, 3);[200, 90, 8];298;רצח;2449;(1, 7, 24, 4, 2449);הארץ;3;(1, 7, 24, 15, 9124);ויגברו המים על הארץ חמשים ומאת יום
(70853, 1, 3);[200, 90, 8];298;רצח;18737;(1, 46, 12, 15, 18737);פרץ;2;(1, 46, 12, 57, 70853);ובני יהודה ער ואונן ושלה ופרץ וזרח וימת ער ואונן בארץ כנען ויהיו בני פרץ חצרן וחמול
(107543, 1, 3);[200, 90, 8];298;רצח;28407;(2, 20, 13, 2, 28407);תרצח;2;(2, 20, 13, 4, 107543);לא תרצח לא תנאף לא תגנב לא תענה ברעך עד שקר
(247644, 1, 3);[200, 90, 8];298;רצח;65079;(4, 35, 6, 14, 65079);הרצח;2;(4, 35, 6, 47, 247644);ואת הערים אשר תתנו ללוים את שש ערי המקלט אשר תתנו לנס שמה הרצח ועליהם תתנו ארבעים ושתים עיר
(247901, 1, 3);[200, 90, 8];298;רצח;65143;(4, 35, 11, 10, 65143);רצח;1;(4, 35, 11, 37, 247901);והקריתם לכם ערים ערי מקלט תהיינה לכם ונס שמה רצח מכה נפש בשגגה
(247944, 1, 3);[200, 90, 8];298;רצח;65154;(4, 35, 12, 8, 65154);הרצח;2;(4, 35, 12, 30, 247944);והיו לכם הערים למקלט מגאל ולא ימות הרצח עד עמדו לפני העדה למשפט
(248141, 1, 3);[200, 90, 8];298;רצח;65204;(4, 35, 16, 6, 65204);רצח;1;(4, 35, 16, 20, 248141);ואם בכלי ברזל הכהו וימת רצח הוא מות יומת הרצח
(248155, 1, 3);[200, 90, 8];298;רצח;65208;(4, 35, 16, 10, 65208);הרצח;2;(4, 35, 16, 34, 248155);ואם בכלי ברזל הכהו וימת רצח הוא מות יומת הרצח
(248184, 1, 3);[200, 90, 8];298;רצח;65217;(4, 35, 17, 9, 65217);רצח;1;(4, 35, 17, 27, 248184);ואם באבן יד אשר ימות בה הכהו וימת רצח הוא מות יומת הרצח
(248198, 1, 3);[200, 90, 8];298;רצח;65221;(4, 35, 17, 13, 65221);הרצח;2;(4, 35, 17, 41, 248198);ואם באבן יד אשר ימות בה הכהו וימת רצח הוא מות יומת הרצח
(248228, 1, 3);[200, 90, 8];298;רצח;65231;(4, 35, 18, 10, 65231);רצח;1;(4, 35, 18, 28, 248228);או בכלי עץ יד אשר ימות בו הכהו וימת רצח הוא מות יומת הרצח
(248242, 1, 3);[200, 90, 8];298;רצח;65235;(4, 35, 18, 14, 65235);הרצח;2;(4, 35, 18, 42, 248242);או בכלי עץ יד אשר ימות בו הכהו וימת רצח הוא מות יומת הרצח
(248261, 1, 3);[200, 90, 8];298;רצח;65241;(4, 35, 19, 6, 65241);הרצח;2;(4, 35, 19, 17, 248261);גאל הדם הוא ימית את הרצח בפגעו בו הוא ימתנו
(248343, 1, 3);[200, 90, 8];298;רצח;65262;(4, 35, 21, 9, 65262);רצח;1;(4, 35, 21, 31, 248343);או באיבה הכהו בידו וימת מות יומת המכה רצח הוא גאל הדם ימית את הרצח בפגעו בו
(248362, 1, 3);[200, 90, 8];298;רצח;65268;(4, 35, 21, 15, 65268);הרצח;2;(4, 35, 21, 50, 248362);או באיבה הכהו בידו וימת מות יומת המכה רצח הוא גאל הדם ימית את הרצח בפגעו בו
(248524, 1, 3);[200, 90, 8];298;רצח;65314;(4, 35, 25, 4, 65314);הרצח;2;(4, 35, 25, 14, 248524);והצילו העדה את הרצח מיד גאל הדם והשיבו אתו העדה אל עיר מקלטו אשר נס שמה וישב בה עד מות הכהן הגדל אשר משח אתו בשמן הקדש
(248613, 1, 3);[200, 90, 8];298;רצח;65341;(4, 35, 26, 4, 65341);הרצח;2;(4, 35, 26, 11, 248613);ואם יצא יצא הרצח את גבול עיר מקלטו אשר ינוס שמה
(248671, 1, 3);[200, 90, 8];298;רצח;65357;(4, 35, 27, 9, 65357);ורצח;2;(4, 35, 27, 32, 248671);ומצא אתו גאל הדם מחוץ לגבול עיר מקלטו ורצח גאל הדם את הרצח אין לו דם
(248683, 1, 3);[200, 90, 8];298;רצח;65361;(4, 35, 27, 13, 65361);הרצח;2;(4, 35, 27, 44, 248683);ומצא אתו גאל הדם מחוץ לגבול עיר מקלטו ורצח גאל הדם את הרצח אין לו דם
(248741, 1, 3);[200, 90, 8];298;רצח;65378;(4, 35, 28, 14, 65378);הרצח;2;(4, 35, 28, 49, 248741);כי בעיר מקלטו ישב עד מות הכהן הגדל ואחרי מות הכהן הגדל ישוב הרצח אל ארץ אחזתו
(248806, 1, 3);[200, 90, 8];298;רצח;65395;(4, 35, 30, 6, 65395);ירצח;2;(4, 35, 30, 17, 248806);כל מכה נפש לפי עדים ירצח את הרצח ועד אחד לא יענה בנפש למות
(248812, 1, 3);[200, 90, 8];298;רצח;65397;(4, 35, 30, 8, 65397);הרצח;2;(4, 35, 30, 23, 248812);כל מכה נפש לפי עדים ירצח את הרצח ועד אחד לא יענה בנפש למות
(248849, 1, 3);[200, 90, 8];298;רצח;65408;(4, 35, 31, 5, 65408);רצח;1;(4, 35, 31, 15, 248849);ולא תקחו כפר לנפש רצח אשר הוא רשע למות כי מות יומת
(259017, 1, 3);[200, 90, 8];298;רצח;68034;(5, 4, 42, 5, 68034);ירצח;2;(5, 4, 42, 15, 259017);לנס שמה רוצח אשר ירצח את רעהו בבלי דעת והוא לא שנא לו מתמל שלשם ונס אל אחת מן הערים האל וחי
(260323, 1, 3);[200, 90, 8];298;רצח;68379;(5, 5, 17, 2, 68379);תרצח;2;(5, 5, 17, 4, 260323);לא תרצח ולא תנאף ולא תגנב ולא תענה ברעך עד שוא
(264607, 1, 3);[200, 90, 8];298;רצח;69462;(5, 8, 8, 1, 69462);ארץ;2;(5, 8, 8, 2, 264607);ארץ חטה ושערה וגפן ותאנה ורמון ארץ זית שמן ודבש
(280425, 1, 3);[200, 90, 8];298;רצח;73573;(5, 19, 3, 16, 73573);רצח;1;(5, 19, 3, 57, 280425);תכין לך הדרך ושלשת את גבול ארצך אשר ינחילך יהוה אלהיך והיה לנוס שמה כל רצח
(280435, 1, 3);[200, 90, 8];298;רצח;73576;(5, 19, 4, 3, 73576);הרצח;2;(5, 19, 4, 8, 280435);וזה דבר הרצח אשר ינוס שמה וחי אשר יכה את רעהו בבלי דעת והוא לא שנא לו מתמל שלשם
(280602, 1, 3);[200, 90, 8];298;רצח;73625;(5, 19, 6, 6, 73625);הרצח;2;(5, 19, 6, 18, 280602);פן ירדף גאל הדם אחרי הרצח כי יחם לבבו והשיגו כי ירבה הדרך והכהו נפש ולו אין משפט מות כי לא שנא הוא לו מתמול שלשום
(285387, 1, 3);[200, 90, 8];298;רצח;74923;(5, 22, 26, 15, 74923);ורצחו;2;(5, 22, 26, 48, 285387);ולנער לא תעשה דבר אין לנער חטא מות כי כאשר יקום איש על רעהו ורצחו נפש כן הדבר הזה
(111107, 2, 3);[200, 90, 8];298;רצח;29420;(2, 23, 5, 5, 29420);רבץ;1;(2, 23, 5, 15, 111107);כי תראה חמור שנאך רבץ תחת משאו וחדלת מעזב לו עזב תעזב עמו
(226732, 2, 3);[200, 90, 8];298;רצח;59803;(4, 22, 27, 6, 59803);ותרבץ;3;(4, 22, 27, 22, 226732);ותרא האתון את מלאך יהוה ותרבץ תחת בלעם ויחר אף בלעם ויך את האתון במקל
(37767, 3, 3);[200, 90, 8];298;רצח;10036;(1, 27, 33, 1, 10036);ויחרד;4;(1, 27, 33, 4, 37767);ויחרד יצחק חרדה גדלה עד מאד ויאמר מי אפוא הוא הצד ציד ויבא לי ואכל מכל בטרם תבוא ואברכהו גם ברוך יהיה
(130210, 3, 3);[200, 90, 8];298;רצח;34370;(2, 34, 22, 5, 34370);בכורי;4;(2, 34, 22, 17, 130210);וחג שבעת תעשה לך בכורי קציר חטים וחג האסיף תקופת השנה
(232428, 3, 3);[200, 90, 8];298;רצח;61272;(4, 26, 32, 6, 61272);החפרי;4;(4, 26, 32, 31, 232428);ושמידע משפחת השמידעי וחפר משפחת החפרי
(33229, 4, 3);[200, 90, 8];298;רצח;8857;(1, 25, 9, 11, 8857);עפרן;3;(1, 25, 9, 44, 33229);ויקברו אתו יצחק וישמעאל בניו אל מערת המכפלה אל שדה עפרן בן צחר החתי אשר על פני ממרא
(34686, 4, 3);[200, 90, 8];298;רצח;9234;(1, 26, 5, 7, 9234);משמרתי;4;(1, 26, 5, 27, 34686);עקב אשר שמע אברהם בקלי וישמר משמרתי מצותי חקותי ותורתי
(85716, 4, 3);[200, 90, 8];298;רצח;22601;(2, 6, 18, 3, 22601);עמרם;3;(2, 6, 18, 10, 85716);ובני קהת עמרם ויצהר וחברון ועזיאל ושני חיי קהת שלש ושלשים ומאת שנה
(69058, 5, 3);[200, 90, 8];298;רצח;18278;(1, 45, 6, 5, 18278);בקרב;3;(1, 45, 6, 16, 69058);כי זה שנתים הרעב בקרב הארץ ועוד חמש שנים אשר אין חריש וקציר
(98437, 5, 3);[200, 90, 8];298;רצח;25978;(2, 14, 9, 1, 25978);וירדפו;3;(2, 14, 9, 3, 98437);וירדפו מצרים אחריהם וישיגו אותם חנים על הים כל סוס רכב פרעה ופרשיו וחילו על פי החירת לפני בעל צפן
(288415, 5, 3);[200, 90, 8];298;רצח;75745;(5, 25, 8, 8, 75745);ואמר;4;(5, 25, 8, 32, 288415);וקראו לו זקני עירו ודברו אליו ועמד ואמר לא חפצתי לקחתה
(301039, 5, 3);[200, 90, 8];298;רצח;78989;(5, 32, 14, 2, 78989);בקר;3;(5, 32, 14, 7, 301039);חמאת בקר וחלב צאן עם חלב כרים ואילים בני בשן ועתודים עם חלב כליות חטה ודם ענב תשתה חמר
(17536, 6, 3);[200, 90, 8];298;רצח;4704;(1, 15, 4, 15, 4704);יירשך;3;(1, 15, 4, 49, 17536);והנה דבר יהוה אליו לאמר לא יירשך זה כי אם אשר יצא ממעיך הוא יירשך
(117441, 6, 3);[200, 90, 8];298;רצח;31008;(2, 27, 5, 8, 31008);הרשת;2;(2, 27, 5, 32, 117441);ונתתה אתה תחת כרכב המזבח מלמטה והיתה הרשת עד חצי המזבח
(239726, 6, 3);[200, 90, 8];298;רצח;63079;(4, 31, 8, 10, 63079);רקם;1;(4, 31, 8, 32, 239726);ואת מלכי מדין הרגו על חלליהם את אוי ואת רקם ואת צור ואת חור ואת רבע חמשת מלכי מדין ואת בלעם בן בעור הרגו בחרב
(280505, 6, 3);[200, 90, 8];298;רצח;73597;(5, 19, 5, 5, 73597);ביער;4;(5, 19, 5, 17, 280505);ואשר יבא את רעהו ביער לחטב עצים ונדחה ידו בגרזן לכרת העץ ונשל הברזל מן העץ ומצא את רעהו ומת הוא ינוס אל אחת הערים האלה וחי
(10243, 7, 3);[200, 90, 8];298;רצח;2750;(1, 8, 22, 4, 2750);הארץ;3;(1, 8, 22, 10, 10243);עד כל ימי הארץ זרע וקציר וקר וחם וקיץ וחרף ויום ולילה לא ישבתו
(40331, 7, 3);[200, 90, 8];298;רצח;10731;(1, 29, 10, 23, 10731);הבאר;4;(1, 29, 10, 73, 40331);ויהי כאשר ראה יעקב את רחל בת לבן אחי אמו ואת צאן לבן אחי אמו ויגש יעקב ויגל את האבן מעל פי הבאר וישק את צאן לבן אחי אמו
(96205, 7, 3);[200, 90, 8];298;רצח;25382;(2, 12, 39, 6, 25382);ממצרים;4;(2, 12, 39, 24, 96205);ויאפו את הבצק אשר הוציאו ממצרים עגת מצות כי לא חמץ כי גרשו ממצרים ולא יכלו להתמהמה וגם צדה לא עשו להם
(246705, 7, 3);[200, 90, 8];298;רצח;64840;(4, 34, 13, 6, 64840);לאמר;4;(4, 34, 13, 21, 246705);ויצו משה את בני ישראל לאמר זאת הארץ אשר תתנחלו אתה בגורל אשר צוה יהוה לתת לתשעת המטות וחצי המטה
(292443, 7, 3);[200, 90, 8];298;רצח;76782;(5, 28, 19, 4, 76782);וארור;3;(5, 28, 19, 14, 292443);ארור אתה בבאך וארור אתה בצאתך
(12170, 8, 3);[200, 90, 8];298;רצח;3266;(1, 10, 18, 2, 3266);הארודי;3;(1, 10, 18, 6, 12170);ואת הארודי ואת הצמרי ואת החמתי ואחר נפצו משפחות הכנעני
(14932, 8, 3);[200, 90, 8];298;רצח;3998;(1, 12, 16, 3, 3998);בעבורה;5;(1, 12, 16, 16, 14932);ולאברם היטיב בעבורה ויהי לו צאן ובקר וחמרים ועבדים ושפחת ואתנת וגמלים
(21663, 8, 3);[200, 90, 8];298;רצח;5787;(1, 18, 25, 9, 5787);רשע;1;(1, 18, 25, 29, 21663);חללה לך מעשת כדבר הזה להמית צדיק עם רשע והיה כצדיק כרשע חללה לך השפט כל הארץ לא יעשה משפט
(23182, 8, 3);[200, 90, 8];298;רצח;6171;(1, 19, 16, 16, 6171);לעיר;4;(1, 19, 16, 77, 23182);ויתמהמה ויחזיקו האנשים בידו וביד אשתו וביד שתי בנתיו בחמלת יהוה עליו ויצאהו וינחהו מחוץ לעיר
(38538, 8, 3);[200, 90, 8];298;רצח;10245;(1, 27, 46, 1, 10245);ותאמר;5;(1, 27, 46, 5, 38538);ותאמר רבקה אל יצחק קצתי בחיי מפני בנות חת אם לקח יעקב אשה מבנות חת כאלה מבנות הארץ למה לי חיים
(71957, 8, 3);[200, 90, 8];298;רצח;19024;(1, 47, 1, 17, 19024);בארץ;3;(1, 47, 1, 66, 71957);ויבא יוסף ויגד לפרעה ויאמר אבי ואחי וצאנם ובקרם וכל אשר להם באו מארץ כנען והנם בארץ גשן
(180148, 8, 3);[200, 90, 8];298;רצח;47671;(3, 25, 11, 9, 47671);תזרעו;3;(3, 25, 11, 31, 180148);יובל הוא שנת החמשים שנה תהיה לכם לא תזרעו ולא תקצרו את ספיחיה ולא תבצרו את נזריה
(217262, 8, 3);[200, 90, 8];298;רצח;57265;(4, 17, 3, 8, 57265);רקעי;1;(4, 17, 3, 31, 217262);את מחתות החטאים האלה בנפשתם ועשו אתם רקעי פחים צפוי למזבח כי הקריבם לפני יהוה ויקדשו ויהיו לאות לבני ישראל
(245199, 8, 3);[200, 90, 8];298;רצח;64460;(4, 33, 35, 5, 64460);גבר;3;(4, 33, 35, 24, 245199);ויסעו מעברנה ויחנו בעצין גבר
(1580, 9, 3);[200, 90, 8];298;רצח;406;(1, 1, 30, 8, 406);רומש;1;(1, 1, 30, 28, 1580);ולכל חית הארץ ולכל עוף השמים ולכל רומש על הארץ אשר בו נפש חיה את כל ירק עשב לאכלה ויהי כן
(86392, 9, 3);[200, 90, 8];298;רצח;22776;(2, 7, 2, 2, 22776);תדבר;4;(2, 7, 2, 7, 86392);אתה תדבר את כל אשר אצוך ואהרן אחיך ידבר אל פרעה ושלח את בני ישראל מארצו
(92460, 9, 3);[200, 90, 8];298;רצח;24380;(2, 10, 14, 2, 24380);הארבה;3;(2, 10, 14, 7, 92460);ויעל הארבה על כל ארץ מצרים וינח בכל גבול מצרים כבד מאד לפניו לא היה כן ארבה כמהו ואחריו לא יהיה כן
(210092, 9, 3);[200, 90, 8];298;רצח;55378;(4, 13, 20, 6, 55378);רזה;1;(4, 13, 20, 18, 210092);ומה הארץ השמנה הוא אם רזה היש בה עץ אם אין והתחזקתם ולקחתם מפרי הארץ והימים ימי בכורי ענבים
(242391, 9, 3);[200, 90, 8];298;רצח;63771;(4, 32, 8, 8, 63771);לראות;2;(4, 32, 8, 29, 242391);כה עשו אבתיכם בשלחי אתם מקדש ברנע לראות את הארץ
(10700, 10, 3);[200, 90, 8];298;רצח;2878;(1, 9, 10, 11, 2878);הארץ;3;(1, 9, 10, 38, 10700);ואת כל נפש החיה אשר אתכם בעוף בבהמה ובכל חית הארץ אתכם מכל יצאי התבה לכל חית הארץ
(62791, 10, 3);[200, 90, 8];298;רצח;16673;(1, 41, 54, 12, 16673);הארצות;3;(1, 41, 54, 45, 62791);ותחלינה שבע שני הרעב לבוא כאשר אמר יוסף ויהי רעב בכל הארצות ובכל ארץ מצרים היה לחם
(80887, 10, 3);[200, 90, 8];298;רצח;21342;(2, 3, 9, 9, 21342);ראיתי;1;(2, 3, 9, 29, 80887);ועתה הנה צעקת בני ישראל באה אלי וגם ראיתי את הלחץ אשר מצרים לחצים אתם
(246639, 10, 3);[200, 90, 8];298;רצח;64824;(4, 34, 12, 3, 64824);הירדנה;3;(4, 34, 12, 12, 246639);וירד הגבול הירדנה והיו תוצאתיו ים המלח זאת תהיה לכם הארץ לגבלתיה סביב
