(n, d, k);[Gematria of ELS];Gematria WordTotal of ELS;ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(90978, -9, 4);[90, 200, 30, 10];330;צרלי;23979;(2, 9, 25, 5, 23979);מצרים;2;(2, 9, 25, 15, 90978);ויך הברד בכל ארץ מצרים את כל אשר בשדה מאדם ועד בהמה ואת כל עשב השדה הכה הברד ואת כל עץ השדה שבר
(208900, -9, 4);[90, 200, 30, 10];330;צרלי;55052;(4, 12, 4, 10, 55052);צאו;1;(4, 12, 4, 33, 208900);ויאמר יהוה פתאם אל משה ואל אהרן ואל מרים צאו שלשתכם אל אהל מועד ויצאו שלשתם
(78930, -8, 4);[90, 200, 30, 10];330;צרלי;20829;(2, 1, 20, 6, 20829);ויעצמו;4;(2, 1, 20, 27, 78930);וייטב אלהים למילדת וירב העם ויעצמו מאד
(242426, -8, 4);[90, 200, 30, 10];330;צרלי;63780;(4, 32, 9, 7, 63780);הארץ;4;(4, 32, 9, 26, 242426);ויעלו עד נחל אשכול ויראו את הארץ ויניאו את לב בני ישראל לבלתי בא אל הארץ אשר נתן להם יהוה
(11122, -6, 4);[90, 200, 30, 10];330;צרלי;2992;(1, 9, 17, 16, 2992);הארץ;4;(1, 9, 17, 55, 11122);ויאמר אלהים אל נח זאת אות הברית אשר הקמתי ביני ובין כל בשר אשר על הארץ
(87394, -6, 4);[90, 200, 30, 10];330;צרלי;23044;(2, 7, 19, 32, 23044);ובעצים;4;(2, 7, 19, 113, 87394);ויאמר יהוה אל משה אמר אל אהרן קח מטך ונטה ידך על מימי מצרים על נהרתם על יאריהם ועל אגמיהם ועל כל מקוה מימיהם ויהיו דם והיה דם בכל ארץ מצרים ובעצים ובאבנים
(112116, -5, 4);[90, 200, 30, 10];330;צרלי;29679;(2, 23, 26, 5, 29679);בארצך;4;(2, 23, 26, 20, 112116);לא תהיה משכלה ועקרה בארצך את מספר ימיך אמלא
(264701, -5, 4);[90, 200, 30, 10];330;צרלי;69488;(5, 8, 9, 17, 69488);תחצב;3;(5, 8, 9, 58, 264701);ארץ אשר לא במסכנת תאכל בה לחם לא תחסר כל בה ארץ אשר אבניה ברזל ומהרריה תחצב נחשת
(279072, -5, 4);[90, 200, 30, 10];330;צרלי;73213;(5, 17, 20, 8, 73213);המצוה;3;(5, 17, 20, 31, 279072);לבלתי רום לבבו מאחיו ולבלתי סור מן המצוה ימין ושמאול למען יאריך ימים על ממלכתו הוא ובניו בקרב ישראל
(94562, -4, 4);[90, 200, 30, 10];330;צרלי;24955;(2, 12, 12, 9, 24955);בארץ;4;(2, 12, 12, 39, 94562);ועברתי בארץ מצרים בלילה הזה והכיתי כל בכור בארץ מצרים מאדם ועד בהמה ובכל אלהי מצרים אעשה שפטים אני יהוה
(210809, -4, 4);[90, 200, 30, 10];330;צרלי;55566;(4, 13, 32, 11, 55566);הארץ;4;(4, 13, 32, 40, 210809);ויציאו דבת הארץ אשר תרו אתה אל בני ישראל לאמר הארץ אשר עברנו בה לתור אתה ארץ אכלת יושביה הוא וכל העם אשר ראינו בתוכה אנשי מדות
(211260, -4, 4);[90, 200, 30, 10];330;צרלי;55684;(4, 14, 7, 8, 55684);הארץ;4;(4, 14, 7, 29, 211260);ויאמרו אל כל עדת בני ישראל לאמר הארץ אשר עברנו בה לתור אתה טובה הארץ מאד מאד
(263120, -3, 4);[90, 200, 30, 10];330;צרלי;69083;(5, 7, 9, 14, 69083);מצותו;2;(5, 7, 9, 60, 263120);וידעת כי יהוה אלהיך הוא האלהים האל הנאמן שמר הברית והחסד לאהביו ולשמרי מצותו לאלף דור
(259193, -91, 4);[50, 200, 90, 8];348;נרצח;68082;(5, 4, 45, 9, 68082);בני;2;(5, 4, 45, 34, 259193);אלה העדת והחקים והמשפטים אשר דבר משה אל בני ישראל בצאתם ממצרים
(38706, -80, 4);[50, 200, 90, 8];348;נרצח;10293;(1, 28, 2, 14, 10293);לבן;3;(1, 28, 2, 46, 38706);קום לך פדנה ארם ביתה בתואל אבי אמך וקח לך משם אשה מבנות לבן אחי אמך
(61358, -78, 4);[50, 200, 90, 8];348;נרצח;16285;(1, 41, 26, 11, 16285);שנים;2;(1, 41, 26, 39, 61358);שבע פרת הטבת שבע שנים הנה ושבע השבלים הטבת שבע שנים הנה חלום אחד הוא
(32172, -76, 4);[50, 200, 90, 8];348;נרצח;8591;(1, 24, 53, 10, 8591);ומגדנת;5;(1, 24, 53, 42, 32172);ויוצא העבד כלי כסף וכלי זהב ובגדים ויתן לרבקה ומגדנת נתן לאחיה ולאמה
(3339, -74, 4);[50, 200, 90, 8];348;נרצח;875;(1, 3, 8, 13, 875);מפני;3;(1, 3, 8, 54, 3339);וישמעו את קול יהוה אלהים מתהלך בגן לרוח היום ויתחבא האדם ואשתו מפני יהוה אלהים בתוך עץ הגן
(15983, -70, 4);[50, 200, 90, 8];348;נרצח;4289;(1, 13, 17, 8, 4289);אתננה;3;(1, 13, 17, 30, 15983);קום התהלך בארץ לארכה ולרחבה כי לך אתננה
(250308, -67, 4);[50, 200, 90, 8];348;נרצח;65790;(5, 1, 7, 17, 65790);הכנעני;3;(5, 1, 7, 64, 250308);פנו וסעו לכם ובאו הר האמרי ואל כל שכניו בערבה בהר ובשפלה ובנגב ובחוף הים ארץ הכנעני והלבנון עד הנהר הגדל נהר פרת
(47105, -64, 4);[50, 200, 90, 8];348;נרצח;12551;(1, 32, 12, 11, 12551);פן;2;(1, 32, 12, 34, 47105);הצילני נא מיד אחי מיד עשו כי ירא אנכי אתו פן יבוא והכני אם על בנים
(75958, -62, 4);[50, 200, 90, 8];348;נרצח;20056;(1, 49, 19, 3, 20056);יגודנו;5;(1, 49, 19, 11, 75958);גד גדוד יגודנו והוא יגד עקב
(78386, -58, 4);[50, 200, 90, 8];348;נרצח;20697;(2, 1, 10, 14, 20697);שנאינו;2;(2, 1, 10, 48, 78386);הבה נתחכמה לו פן ירבה והיה כי תקראנה מלחמה ונוסף גם הוא על שנאינו ונלחם בנו ועלה מן הארץ
(7439, -50, 4);[50, 200, 90, 8];348;נרצח;1989;(1, 6, 13, 14, 1989);והנני;4;(1, 6, 13, 49, 7439);ויאמר אלהים לנח קץ כל בשר בא לפני כי מלאה הארץ חמס מפניהם והנני משחיתם את הארץ
(289079, -41, 4);[50, 200, 90, 8];348;נרצח;75919;(5, 26, 2, 12, 75919);נתן;3;(5, 26, 2, 48, 289079);ולקחת מראשית כל פרי האדמה אשר תביא מארצך אשר יהוה אלהיך נתן לך ושמת בטנא והלכת אל המקום אשר יבחר יהוה אלהיך לשכן שמו שם
(267479, -35, 4);[50, 200, 90, 8];348;נרצח;70188;(5, 10, 4, 5, 70188);הראשון;6;(5, 10, 4, 22, 267479);ויכתב על הלחת כמכתב הראשון את עשרת הדברים אשר דבר יהוה אליכם בהר מתוך האש ביום הקהל ויתנם יהוה אלי
(105687, -33, 4);[50, 200, 90, 8];348;נרצח;27895;(2, 19, 2, 6, 27895);ויחנו;4;(2, 19, 2, 29, 105687);ויסעו מרפידים ויבאו מדבר סיני ויחנו במדבר ויחן שם ישראל נגד ההר
(3515, -30, 4);[50, 200, 90, 8];348;נרצח;923;(1, 3, 12, 10, 923);מן;2;(1, 3, 12, 35, 3515);ויאמר האדם האשה אשר נתתה עמדי הוא נתנה לי מן העץ ואכל
(137861, -28, 4);[50, 200, 90, 8];348;נרצח;36322;(2, 39, 1, 5, 36322);השני;3;(2, 39, 1, 24, 137861);ומן התכלת והארגמן ותולעת השני עשו בגדי שרד לשרת בקדש ויעשו את בגדי הקדש אשר לאהרן כאשר צוה יהוה את משה
(280643, -20, 4);[50, 200, 90, 8];348;נרצח;73636;(5, 19, 6, 17, 73636);אין;3;(5, 19, 6, 59, 280643);פן ירדף גאל הדם אחרי הרצח כי יחם לבבו והשיגו כי ירבה הדרך והכהו נפש ולו אין משפט מות כי לא שנא הוא לו מתמול שלשום
(205933, -17, 4);[50, 200, 90, 8];348;נרצח;54265;(4, 10, 19, 5, 54265);שמעון;5;(4, 10, 19, 17, 205933);ועל צבא מטה בני שמעון שלמיאל בן צורישדי
(212240, -16, 4);[50, 200, 90, 8];348;נרצח;55948;(4, 14, 25, 2, 55948);והכנעני;6;(4, 14, 25, 13, 212240);והעמלקי והכנעני יושב בעמק מחר פנו וסעו לכם המדבר דרך ים סוף
(83414, -14, 4);[50, 200, 90, 8];348;נרצח;22009;(2, 4, 29, 7, 22009);זקני;3;(2, 4, 29, 25, 83414);וילך משה ואהרן ויאספו את כל זקני בני ישראל
(303619, -11, 4);[50, 200, 90, 8];348;נרצח;79664;(5, 33, 17, 19, 79664);מנשה;2;(5, 33, 17, 70, 303619);בכור שורו הדר לו וקרני ראם קרניו בהם עמים ינגח יחדו אפסי ארץ והם רבבות אפרים והם אלפי מנשה
(70725, -1, 4);[50, 200, 90, 8];348;נרצח;18706;(1, 46, 9, 5, 18706);וחצרן;5;(1, 46, 9, 23, 70725);ובני ראובן חנוך ופלוא וחצרן וכרמי
(70858, -1, 4);[50, 200, 90, 8];348;נרצח;18738;(1, 46, 12, 16, 18738);חצרן;4;(1, 46, 12, 62, 70858);ובני יהודה ער ואונן ושלה ופרץ וזרח וימת ער ואונן בארץ כנען ויהיו בני פרץ חצרן וחמול
(85545, -1, 4);[50, 200, 90, 8];348;נרצח;22561;(2, 6, 14, 11, 22561);חצרן;4;(2, 6, 14, 43, 85545);אלה ראשי בית אבתם בני ראובן בכר ישראל חנוך ופלוא חצרן וכרמי אלה משפחת ראובן
(118123, -1, 4);[50, 200, 90, 8];348;נרצח;31171;(2, 27, 19, 11, 31171);נחשת;1;(2, 27, 19, 40, 118123);לכל כלי המשכן בכל עבדתו וכל יתדתיו וכל יתדת החצר נחשת
(231314, -1, 4);[50, 200, 90, 8];348;נרצח;61030;(4, 26, 6, 1, 61030);לחצרן;5;(4, 26, 6, 5, 231314);לחצרן משפחת החצרוני לכרמי משפחת הכרמי
(231962, -1, 4);[50, 200, 90, 8];348;נרצח;61176;(4, 26, 21, 4, 61176);לחצרן;5;(4, 26, 21, 16, 231962);ויהיו בני פרץ לחצרן משפחת החצרני לחמול משפחת החמולי
(231972, -1, 4);[50, 200, 90, 8];348;נרצח;61178;(4, 26, 21, 6, 61178);החצרני;5;(4, 26, 21, 26, 231972);ויהיו בני פרץ לחצרן משפחת החצרני לחמול משפחת החמולי
(12846, -100, 3);[200, 90, 8];298;רצח;3438;(1, 11, 4, 5, 3438);עיר;3;(1, 11, 4, 19, 12846);ויאמרו הבה נבנה לנו עיר ומגדל וראשו בשמים ונעשה לנו שם פן נפוץ על פני כל הארץ
(93662, -100, 3);[200, 90, 8];298;רצח;24714;(2, 11, 6, 7, 24714);אשר;3;(2, 11, 6, 27, 93662);והיתה צעקה גדלה בכל ארץ מצרים אשר כמהו לא נהיתה וכמהו לא תסף
(145036, -100, 3);[200, 90, 8];298;רצח;38239;(3, 4, 14, 3, 38239);אשר;3;(3, 4, 14, 14, 145036);ונודעה החטאת אשר חטאו עליה והקריבו הקהל פר בן בקר לחטאת והביאו אתו לפני אהל מועד
(164324, -100, 3);[200, 90, 8];298;רצח;43428;(3, 15, 2, 4, 43428);ישראל;3;(3, 15, 2, 12, 164324);דברו אל בני ישראל ואמרתם אלהם איש איש כי יהיה זב מבשרו זובו טמא הוא
(231810, -100, 3);[200, 90, 8];298;רצח;61141;(4, 26, 17, 6, 61141);האראלי;3;(4, 26, 17, 30, 231810);לארוד משפחת הארודי לאראלי משפחת האראלי
(248343, -100, 3);[200, 90, 8];298;רצח;65262;(4, 35, 21, 9, 65262);רצח;1;(4, 35, 21, 31, 248343);או באיבה הכהו בידו וימת מות יומת המכה רצח הוא גאל הדם ימית את הרצח בפגעו בו
(76177, -99, 3);[200, 90, 8];298;רצח;20113;(1, 49, 25, 12, 20113);רבצת;1;(1, 49, 25, 45, 76177);מאל אביך ויעזרך ואת שדי ויברכך ברכת שמים מעל ברכת תהום רבצת תחת ברכת שדים ורחם
(125148, -99, 3);[200, 90, 8];298;רצח;33006;(2, 31, 8, 13, 33006);הקטרת;4;(2, 31, 8, 48, 125148);ואת השלחן ואת כליו ואת המנרה הטהרה ואת כל כליה ואת מזבח הקטרת
(164312, -99, 3);[200, 90, 8];298;רצח;43424;(3, 15, 1, 7, 43424);לאמר;4;(3, 15, 1, 25, 164312);וידבר יהוה אל משה ואל אהרן לאמר
(7560, -98, 3);[200, 90, 8];298;רצח;2022;(1, 6, 16, 1, 2022);צהר;3;(1, 6, 16, 3, 7560);צהר תעשה לתבה ואל אמה תכלנה מלמעלה ופתח התבה בצדה תשים תחתים שנים ושלשים תעשה
(65972, -98, 3);[200, 90, 8];298;רצח;17494;(1, 43, 16, 21, 17494);בצהרים;4;(1, 43, 16, 81, 65972);וירא יוסף אתם את בנימין ויאמר לאשר על ביתו הבא את האנשים הביתה וטבח טבח והכן כי אתי יאכלו האנשים בצהרים
(177332, -98, 3);[200, 90, 8];298;רצח;46947;(3, 23, 22, 9, 46947);בקצרך;4;(3, 23, 22, 34, 177332);ובקצרכם את קציר ארצכם לא תכלה פאת שדך בקצרך ולקט קצירך לא תלקט לעני ולגר תעזב אתם אני יהוה אלהיכם
(186453, -98, 3);[200, 90, 8];298;רצח;49292;(4, 1, 1, 17, 49292);לאמר;4;(4, 1, 1, 70, 186453);וידבר יהוה אל משה במדבר סיני באהל מועד באחד לחדש השני בשנה השנית לצאתם מארץ מצרים לאמר
(241196, -98, 3);[200, 90, 8];298;רצח;63465;(4, 31, 38, 1, 63465);והבקר;5;(4, 31, 38, 5, 241196);והבקר ששה ושלשים אלף ומכסם ליהוה שנים ושבעים
(241721, -98, 3);[200, 90, 8];298;רצח;63599;(4, 31, 50, 6, 63599);אשר;3;(4, 31, 50, 21, 241721);ונקרב את קרבן יהוה איש אשר מצא כלי זהב אצעדה וצמיד טבעת עגיל וכומז לכפר על נפשתינו לפני יהוה
(81005, -97, 3);[200, 90, 8];298;רצח;21374;(2, 3, 11, 15, 21374);ישראל;3;(2, 3, 11, 49, 81005);ויאמר משה אל האלהים מי אנכי כי אלך אל פרעה וכי אוציא את בני ישראל ממצרים
(158179, -97, 3);[200, 90, 8];298;רצח;41754;(3, 13, 3, 17, 41754);צרעת;2;(3, 13, 3, 61, 158179);וראה הכהן את הנגע בעור הבשר ושער בנגע הפך לבן ומראה הנגע עמק מעור בשרו נגע צרעת הוא וראהו הכהן וטמא אתו
(217146, -97, 3);[200, 90, 8];298;רצח;57234;(4, 16, 35, 10, 57234);מקריבי;3;(4, 16, 35, 39, 217146);ואש יצאה מאת יהוה ותאכל את החמשים ומאתים איש מקריבי הקטרת
(276751, -97, 3);[200, 90, 8];298;רצח;72594;(5, 16, 4, 17, 72594);הראשון;2;(5, 16, 4, 57, 276751);ולא יראה לך שאר בכל גבלך שבעת ימים ולא ילין מן הבשר אשר תזבח בערב ביום הראשון לבקר
(69838, -96, 3);[200, 90, 8];298;רצח;18480;(1, 45, 20, 10, 18480);מצרים;3;(1, 45, 20, 31, 69838);ועינכם אל תחס על כליכם כי טוב כל ארץ מצרים לכם הוא
(72611, -96, 3);[200, 90, 8];298;רצח;19200;(1, 47, 13, 10, 19200);ארץ;2;(1, 47, 13, 32, 72611);ולחם אין בכל הארץ כי כבד הרעב מאד ותלה ארץ מצרים וארץ כנען מפני הרעב
(95190, -96, 3);[200, 90, 8];298;רצח;25113;(2, 12, 21, 6, 25113);ויאמר;5;(2, 12, 21, 25, 95190);ויקרא משה לכל זקני ישראל ויאמר אלהם משכו וקחו לכם צאן למשפחתיכם ושחטו הפסח
(111610, -96, 3);[200, 90, 8];298;רצח;29550;(2, 23, 16, 6, 29550);תזרע;3;(2, 23, 16, 24, 111610);וחג הקציר בכורי מעשיך אשר תזרע בשדה וחג האסף בצאת השנה באספך את מעשיך מן השדה
(115491, -96, 3);[200, 90, 8];298;רצח;30538;(2, 26, 5, 12, 30538);במחברת;5;(2, 26, 5, 55, 115491);חמשים ללאת תעשה ביריעה האחת וחמשים ללאת תעשה בקצה היריעה אשר במחברת השנית מקבילת הללאת אשה אל אחתה
(136542, -96, 3);[200, 90, 8];298;רצח;36003;(2, 38, 8, 10, 36003);אשר;3;(2, 38, 8, 38, 136542);ויעש את הכיור נחשת ואת כנו נחשת במראת הצבאת אשר צבאו פתח אהל מועד
(251463, -96, 3);[200, 90, 8];298;רצח;66071;(5, 1, 27, 9, 66071);מצרים;3;(5, 1, 27, 46, 251463);ותרגנו באהליכם ותאמרו בשנאת יהוה אתנו הוציאנו מארץ מצרים לתת אתנו ביד האמרי להשמידנו
(188781, -95, 3);[200, 90, 8];298;רצח;49857;(4, 1, 54, 5, 49857);אשר;3;(4, 1, 54, 19, 188781);ויעשו בני ישראל ככל אשר צוה יהוה את משה כן עשו
(253050, -95, 3);[200, 90, 8];298;רצח;66485;(5, 2, 11, 1, 66485);רפאים;1;(5, 2, 11, 1, 253050);רפאים יחשבו אף הם כענקים והמאבים יקראו להם אמים
(22068, -94, 3);[200, 90, 8];298;רצח;5887;(1, 18, 31, 15, 5887);בעבור;5;(1, 18, 31, 60, 22068);ויאמר הנה נא הואלתי לדבר אל אדני אולי ימצאון שם עשרים ויאמר לא אשחית בעבור העשרים
(35540, -94, 3);[200, 90, 8];298;רצח;9452;(1, 26, 22, 5, 9452);אחרת;3;(1, 26, 22, 19, 35540);ויעתק משם ויחפר באר אחרת ולא רבו עליה ויקרא שמה רחבות ויאמר כי עתה הרחיב יהוה לנו ופרינו בארץ
(69217, -94, 3);[200, 90, 8];298;רצח;18316;(1, 45, 9, 1, 18316);מהרו;3;(1, 45, 9, 3, 69217);מהרו ועלו אל אבי ואמרתם אליו כה אמר בנך יוסף שמני אלהים לאדון לכל מצרים רדה אלי אל תעמד
(98745, -94, 3);[200, 90, 8];298;רצח;26053;(2, 14, 13, 1, 26053);ויאמר;5;(2, 14, 13, 5, 98745);ויאמר משה אל העם אל תיראו התיצבו וראו את ישועת יהוה אשר יעשה לכם היום כי אשר ראיתם את מצרים היום לא תספו לראתם עוד עד עולם
(10881, -93, 3);[200, 90, 8];298;רצח;2927;(1, 9, 13, 7, 2927);ברית;2;(1, 9, 13, 25, 10881);את קשתי נתתי בענן והיתה לאות ברית ביני ובין הארץ
(62997, -93, 3);[200, 90, 8];298;רצח;16729;(1, 42, 1, 1, 16729);וירא;3;(1, 42, 1, 3, 62997);וירא יעקב כי יש שבר במצרים ויאמר יעקב לבניו למה תתראו
(90534, -93, 3);[200, 90, 8];298;רצח;23852;(2, 9, 18, 5, 23852);ברד;2;(2, 9, 18, 17, 90534);הנני ממטיר כעת מחר ברד כבד מאד אשר לא היה כמהו במצרים למן היום הוסדה ועד עתה
(165128, -93, 3);[200, 90, 8];298;רצח;43649;(3, 15, 18, 7, 43649);זרע;2;(3, 15, 18, 23, 165128);ואשה אשר ישכב איש אתה שכבת זרע ורחצו במים וטמאו עד הערב
(255795, -93, 3);[200, 90, 8];298;רצח;67208;(5, 3, 21, 11, 67208);אשר;3;(5, 3, 21, 41, 255795);ואת יהושוע צויתי בעת ההוא לאמר עיניך הראת את כל אשר עשה יהוה אלהיכם לשני המלכים האלה כן יעשה יהוה לכל הממלכות אשר אתה עבר שמה
(287265, -93, 3);[200, 90, 8];298;רצח;75441;(5, 24, 8, 8, 75441);אשר;3;(5, 24, 8, 32, 287265);השמר בנגע הצרעת לשמר מאד ולעשות ככל אשר יורו אתכם הכהנים הלוים כאשר צויתם תשמרו לעשות
(128744, -92, 3);[200, 90, 8];298;רצח;33976;(2, 33, 17, 9, 33976);אשר;3;(2, 33, 17, 28, 128744);ויאמר יהוה אל משה גם את הדבר הזה אשר דברת אעשה כי מצאת חן בעיני ואדעך בשם
(248130, -92, 3);[200, 90, 8];298;רצח;65201;(4, 35, 16, 3, 65201);ברזל;2;(4, 35, 16, 9, 248130);ואם בכלי ברזל הכהו וימת רצח הוא מות יומת הרצח
(35366, -91, 3);[200, 90, 8];298;רצח;9406;(1, 26, 18, 17, 9406);ויקרא;4;(1, 26, 18, 72, 35366);וישב יצחק ויחפר את בארת המים אשר חפרו בימי אברהם אביו ויסתמום פלשתים אחרי מות אברהם ויקרא להן שמות כשמת אשר קרא להן אביו
(46801, -91, 3);[200, 90, 8];298;רצח;12473;(1, 32, 7, 14, 12473);וארבע;3;(1, 32, 7, 52, 46801);וישבו המלאכים אל יעקב לאמר באנו אל אחיך אל עשו וגם הלך לקראתך וארבע מאות איש עמו
(117611, -91, 3);[200, 90, 8];298;רצח;31053;(2, 27, 9, 11, 31053);משזר;4;(2, 27, 9, 42, 117611);ועשית את חצר המשכן לפאת נגב תימנה קלעים לחצר שש משזר מאה באמה ארך לפאה האחת
(118943, -91, 3);[200, 90, 8];298;רצח;31382;(2, 28, 12, 21, 31382);לזכרן;4;(2, 28, 12, 79, 118943);ושמת את שתי האבנים על כתפת האפד אבני זכרן לבני ישראל ונשא אהרן את שמותם לפני יהוה על שתי כתפיו לזכרן
(129211, -91, 3);[200, 90, 8];298;רצח;34107;(2, 34, 4, 5, 34107);כראשנים;2;(2, 34, 4, 18, 129211);ויפסל שני לחת אבנים כראשנים וישכם משה בבקר ויעל אל הר סיני כאשר צוה יהוה אתו ויקח בידו שני לחת אבנים
(231971, -91, 3);[200, 90, 8];298;רצח;61178;(4, 26, 21, 6, 61178);החצרני;4;(4, 26, 21, 25, 231971);ויהיו בני פרץ לחצרן משפחת החצרני לחמול משפחת החמולי
(259102, -91, 3);[200, 90, 8];298;רצח;68059;(5, 4, 43, 8, 68059);ראמת;1;(5, 4, 43, 30, 259102);את בצר במדבר בארץ המישר לראובני ואת ראמת בגלעד לגדי ואת גולן בבשן למנשי
(277814, -91, 3);[200, 90, 8];298;רצח;72869;(5, 17, 1, 13, 72869);רע;1;(5, 17, 1, 40, 277814);לא תזבח ליהוה אלהיך שור ושה אשר יהיה בו מום כל דבר רע כי תועבת יהוה אלהיך הוא
(288397, -91, 3);[200, 90, 8];298;רצח;75741;(5, 25, 8, 4, 75741);עירו;3;(5, 25, 8, 14, 288397);וקראו לו זקני עירו ודברו אליו ועמד ואמר לא חפצתי לקחתה
(109884, -90, 3);[200, 90, 8];298;רצח;29066;(2, 22, 4, 16, 29066);כרמו;2;(2, 22, 4, 54, 109884);כי יבער איש שדה או כרם ושלח את בעירה ובער בשדה אחר מיטב שדהו ומיטב כרמו ישלם
(206826, -90, 3);[200, 90, 8];298;רצח;54497;(4, 11, 4, 3, 54497);בקרבו;3;(4, 11, 4, 13, 206826);והאספסף אשר בקרבו התאוו תאוה וישבו ויבכו גם בני ישראל ויאמרו מי יאכלנו בשר
(73719, -89, 3);[200, 90, 8];298;רצח;19479;(1, 47, 29, 8, 19479);ויאמר;5;(1, 47, 29, 37, 73719);ויקרבו ימי ישראל למות ויקרא לבנו ליוסף ויאמר לו אם נא מצאתי חן בעיניך שים נא ידך תחת ירכי ועשית עמדי חסד ואמת אל נא תקברני במצרים
(111277, -89, 3);[200, 90, 8];298;רצח;29467;(2, 23, 9, 13, 29467);מצרים;3;(2, 23, 9, 44, 111277);וגר לא תלחץ ואתם ידעתם את נפש הגר כי גרים הייתם בארץ מצרים
(116771, -89, 3);[200, 90, 8];298;רצח;30845;(2, 26, 30, 6, 30845);הראית;2;(2, 26, 30, 23, 116771);והקמת את המשכן כמשפטו אשר הראית בהר
(136742, -89, 3);[200, 90, 8];298;רצח;36048;(2, 38, 12, 7, 36048);עשרה;3;(2, 38, 12, 31, 136742);ולפאת ים קלעים חמשים באמה עמודיהם עשרה ואדניהם עשרה ווי העמדים וחשוקיהם כסף
(151448, -89, 3);[200, 90, 8];298;רצח;39953;(3, 8, 13, 14, 39953);כאשר;4;(3, 8, 13, 57, 151448);ויקרב משה את בני אהרן וילבשם כתנת ויחגר אתם אבנט ויחבש להם מגבעות כאשר צוה יהוה את משה
(163816, -89, 3);[200, 90, 8];298;רצח;43293;(3, 14, 46, 10, 43293);הערב;3;(3, 14, 46, 32, 163816);והבא אל הבית כל ימי הסגיר אתו יטמא עד הערב
(269281, -89, 3);[200, 90, 8];298;רצח;70656;(5, 11, 12, 12, 70656);מרשית;2;(5, 11, 12, 42, 269281);ארץ אשר יהוה אלהיך דרש אתה תמיד עיני יהוה אלהיך בה מרשית השנה ועד אחרית שנה
(302173, -89, 3);[200, 90, 8];298;רצח;79284;(5, 32, 41, 10, 79284);לצרי;3;(5, 32, 41, 37, 302173);אם שנותי ברק חרבי ותאחז במשפט ידי אשיב נקם לצרי ולמשנאי אשלם
(7540, -88, 3);[200, 90, 8];298;רצח;2018;(1, 6, 15, 12, 2018);רחבה;1;(1, 6, 15, 39, 7540);וזה אשר תעשה אתה שלש מאות אמה ארך התבה חמשים אמה רחבה ושלשים אמה קומתה
(9657, -88, 3);[200, 90, 8];298;רצח;2589;(1, 8, 11, 5, 2589);ערב;2;(1, 8, 11, 18, 9657);ותבא אליו היונה לעת ערב והנה עלה זית טרף בפיה וידע נח כי קלו המים מעל הארץ
(9953, -88, 3);[200, 90, 8];298;רצח;2669;(1, 8, 17, 11, 2669);הרמש;2;(1, 8, 17, 38, 9953);כל החיה אשר אתך מכל בשר בעוף ובבהמה ובכל הרמש הרמש על הארץ הוצא אתך ושרצו בארץ ופרו ורבו על הארץ
(15256, -88, 3);[200, 90, 8];298;רצח;4086;(1, 13, 3, 9, 4086);אשר;3;(1, 13, 3, 32, 15256);וילך למסעיו מנגב ועד בית אל עד המקום אשר היה שם אהלה בתחלה בין בית אל ובין העי
(136673, -88, 3);[200, 90, 8];298;רצח;36034;(2, 38, 11, 6, 36034);עשרים;3;(2, 38, 11, 26, 136673);ולפאת צפון מאה באמה עמודיהם עשרים ואדניהם עשרים נחשת ווי העמודים וחשקיהם כסף
(240135, -88, 3);[200, 90, 8];298;רצח;63189;(4, 31, 16, 5, 63189);ישראל;3;(4, 31, 16, 15, 240135);הן הנה היו לבני ישראל בדבר בלעם למסר מעל ביהוה על דבר פעור ותהי המגפה בעדת יהוה
(301845, -88, 3);[200, 90, 8];298;רצח;79195;(5, 32, 33, 6, 79195);אכזר;4;(5, 32, 33, 25, 301845);חמת תנינם יינם וראש פתנים אכזר
(33283, -87, 3);[200, 90, 8];298;רצח;8874;(1, 25, 10, 10, 8874);אברהם;3;(1, 25, 10, 32, 33283);השדה אשר קנה אברהם מאת בני חת שמה קבר אברהם ושרה אשתו
(45356, -87, 3);[200, 90, 8];298;רצח;12093;(1, 31, 35, 1, 12093);ותאמר;5;(1, 31, 35, 5, 45356);ותאמר אל אביה אל יחר בעיני אדני כי לוא אוכל לקום מפניך כי דרך נשים לי ויחפש ולא מצא את התרפים
(51648, -87, 3);[200, 90, 8];298;רצח;13764;(1, 35, 16, 11, 13764);רחל;1;(1, 35, 16, 40, 51648);ויסעו מבית אל ויהי עוד כברת הארץ לבוא אפרתה ותלד רחל ותקש בלדתה
(62479, -87, 3);[200, 90, 8];298;רצח;16586;(1, 41, 48, 10, 16586);מצרים;3;(1, 41, 48, 32, 62479);ויקבץ את כל אכל שבע שנים אשר היו בארץ מצרים ויתן אכל בערים אכל שדה העיר אשר סביבתיה נתן בתוכה
(81485, -87, 3);[200, 90, 8];298;רצח;21496;(2, 3, 17, 11, 21496);והפרזי;4;(2, 3, 17, 47, 81485);ואמר אעלה אתכם מעני מצרים אל ארץ הכנעני והחתי והאמרי והפרזי והחוי והיבוסי אל ארץ זבת חלב ודבש
(116133, -87, 3);[200, 90, 8];298;רצח;30696;(2, 26, 17, 12, 30696);קרשי;2;(2, 26, 17, 40, 116133);שתי ידות לקרש האחד משלבת אשה אל אחתה כן תעשה לכל קרשי המשכן
