(n, d, k);[Gematria of ELS];Gematria WordTotal of ELS;ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(61223, -7, 4);[10, 30, 200, 90];330;צרלי;16249;(1, 41, 24, 2, 16249);השבלים;5;(1, 41, 24, 11, 61223);ותבלען השבלים הדקת את שבע השבלים הטבות ואמר אל החרטמים ואין מגיד לי
(120128, -7, 4);[10, 30, 200, 90];330;צרלי;31689;(2, 28, 36, 7, 31689);פתוחי;5;(2, 28, 36, 29, 120128);ועשית ציץ זהב טהור ופתחת עליו פתוחי חתם קדש ליהוה
(207585, -7, 4);[10, 30, 200, 90];330;צרלי;54703;(4, 11, 17, 10, 54703);ושמתי;5;(4, 11, 17, 41, 207585);וירדתי ודברתי עמך שם ואצלתי מן הרוח אשר עליך ושמתי עליהם ונשאו אתך במשא העם ולא תשא אתה לבדך
(99802, -6, 4);[10, 30, 200, 90];330;צרלי;26323;(2, 14, 30, 12, 26323);מצרים;4;(2, 14, 30, 47, 99802);ויושע יהוה ביום ההוא את ישראל מיד מצרים וירא ישראל את מצרים מת על שפת הים
(299599, -6, 4);[10, 30, 200, 90];330;צרלי;78614;(5, 31, 18, 1, 78614);ואנכי;5;(5, 31, 18, 5, 299599);ואנכי הסתר אסתיר פני ביום ההוא על כל הרעה אשר עשה כי פנה אל אלהים אחרים
(47395, -5, 4);[10, 30, 200, 90];330;צרלי;12623;(1, 32, 18, 5, 12623);כי;2;(1, 32, 18, 18, 47395);ויצו את הראשון לאמר כי יפגשך עשו אחי ושאלך לאמר למי אתה ואנה תלך ולמי אלה לפניך
(87070, -5, 4);[10, 30, 200, 90];330;צרלי;22956;(2, 7, 15, 12, 22956);היאר;2;(2, 7, 15, 41, 87070);לך אל פרעה בבקר הנה יצא המימה ונצבת לקראתו על שפת היאר והמטה אשר נהפך לנחש תקח בידך
(251967, -5, 4);[10, 30, 200, 90];330;צרלי;66198;(5, 1, 36, 15, 66198);יען;1;(5, 1, 36, 49, 251967);זולתי כלב בן יפנה הוא יראנה ולו אתן את הארץ אשר דרך בה ולבניו יען אשר מלא אחרי יהוה
(72189, -3, 4);[10, 30, 200, 90];330;צרלי;19084;(1, 47, 6, 3, 19084);לפניך;4;(1, 47, 6, 12, 72189);ארץ מצרים לפניך הוא במיטב הארץ הושב את אביך ואת אחיך ישבו בארץ גשן ואם ידעת ויש בם אנשי חיל ושמתם שרי מקנה על אשר לי
(282466, -2, 4);[10, 30, 200, 90];330;צרלי;74128;(5, 20, 19, 4, 74128);עיר;2;(5, 20, 19, 10, 282466);כי תצור אל עיר ימים רבים להלחם עליה לתפשה לא תשחית את עצה לנדח עליו גרזן כי ממנו תאכל ואתו לא תכרת כי האדם עץ השדה לבא מפניך במצור
(253591, -99, 4);[8, 90, 200, 50];348;נרצח;66627;(5, 2, 21, 11, 66627);תחתם;2;(5, 2, 21, 48, 253591);עם גדול ורב ורם כענקים וישמידם יהוה מפניהם ויירשם וישבו תחתם
(69817, -94, 4);[8, 90, 200, 50];348;נרצח;18473;(1, 45, 20, 3, 18473);תחס;2;(1, 45, 20, 10, 69817);ועינכם אל תחס על כליכם כי טוב כל ארץ מצרים לכם הוא
(11975, -93, 4);[8, 90, 200, 50];348;נרצח;3216;(1, 10, 11, 13, 3216);כלח;3;(1, 10, 11, 44, 11975);מן הארץ ההוא יצא אשור ויבן את נינוה ואת רחבת עיר ואת כלח
(142538, -89, 4);[8, 90, 200, 50];348;נרצח;37576;(3, 1, 17, 19, 37576);ניחח;3;(3, 1, 17, 69, 142538);ושסע אתו בכנפיו לא יבדיל והקטיר אתו הכהן המזבחה על העצים אשר על האש עלה הוא אשה ריח ניחח ליהוה
(270248, -86, 4);[8, 90, 200, 50];348;נרצח;70896;(5, 11, 28, 20, 70896);אחרים;2;(5, 11, 28, 76, 270248);והקללה אם לא תשמעו אל מצות יהוה אלהיכם וסרתם מן הדרך אשר אנכי מצוה אתכם היום ללכת אחרי אלהים אחרים אשר לא ידעתם
(142873, -85, 4);[8, 90, 200, 50];348;נרצח;37659;(3, 2, 7, 2, 37659);מנחת;3;(3, 2, 7, 6, 142873);ואם מנחת מרחשת קרבנך סלת בשמן תעשה
(197149, -85, 4);[8, 90, 200, 50];348;נרצח;51981;(4, 6, 4, 9, 51981);מחרצנים;2;(4, 6, 4, 29, 197149);כל ימי נזרו מכל אשר יעשה מגפן היין מחרצנים ועד זג לא יאכל
(13059, -84, 4);[8, 90, 200, 50];348;נרצח;3500;(1, 11, 8, 9, 3500);ויחדלו;3;(1, 11, 8, 28, 13059);ויפץ יהוה אתם משם על פני כל הארץ ויחדלו לבנת העיר
(189382, -81, 4);[8, 90, 200, 50];348;נרצח;49997;(4, 2, 15, 3, 49997);חמשה;1;(4, 2, 15, 13, 189382);וצבאו ופקדיהם חמשה וארבעים אלף ושש מאות וחמשים
(265802, -79, 4);[8, 90, 200, 50];348;נרצח;69763;(5, 9, 7, 3, 69763);תשכח;4;(5, 9, 7, 9, 265802);זכר אל תשכח את אשר הקצפת את יהוה אלהיך במדבר למן היום אשר יצאת מארץ מצרים עד באכם עד המקום הזה ממרים הייתם עם יהוה
(249243, -64, 4);[8, 90, 200, 50];348;נרצח;65516;(4, 36, 3, 2, 65516);לאחד;3;(4, 36, 3, 7, 249243);והיו לאחד מבני שבטי בני ישראל לנשים ונגרעה נחלתן מנחלת אבתינו ונוסף על נחלת המטה אשר תהיינה להם ומגרל נחלתנו יגרע
(88074, -61, 4);[8, 90, 200, 50];348;נרצח;23219;(2, 8, 3, 3, 23219);החרטמים;2;(2, 8, 3, 9, 88074);ויעשו כן החרטמים בלטיהם ויעלו את הצפרדעים על ארץ מצרים
(133435, -61, 4);[8, 90, 200, 50];348;נרצח;35220;(2, 36, 12, 5, 35220);האחת;3;(2, 36, 12, 21, 133435);חמשים ללאת עשה ביריעה האחת וחמשים ללאת עשה בקצה היריעה אשר במחברת השנית מקבילת הללאת אחת אל אחת
(84813, -59, 4);[8, 90, 200, 50];348;נרצח;22373;(2, 6, 1, 15, 22373);חזקה;1;(2, 6, 1, 52, 84813);ויאמר יהוה אל משה עתה תראה אשר אעשה לפרעה כי ביד חזקה ישלחם וביד חזקה יגרשם מארצו
(126020, -47, 4);[8, 90, 200, 50];348;נרצח;33234;(2, 32, 5, 11, 33234);מחר;2;(2, 32, 5, 44, 126020);וירא אהרן ויבן מזבח לפניו ויקרא אהרן ויאמר חג ליהוה מחר
(189836, -46, 4);[8, 90, 200, 50];348;נרצח;50100;(4, 2, 25, 9, 50100);אחיעזר;2;(4, 2, 25, 32, 189836);דגל מחנה דן צפנה לצבאתם ונשיא לבני דן אחיעזר בן עמישדי
(68450, -39, 4);[8, 90, 200, 50];348;נרצח;18116;(1, 44, 29, 1, 18116);ולקחתם;4;(1, 44, 29, 4, 68450);ולקחתם גם את זה מעם פני וקרהו אסון והורדתם את שיבתי ברעה שאלה
(161458, -37, 4);[8, 90, 200, 50];348;נרצח;42655;(3, 14, 6, 4, 42655);יקח;3;(3, 14, 6, 13, 161458);את הצפר החיה יקח אתה ואת עץ הארז ואת שני התולעת ואת האזב וטבל אותם ואת הצפר החיה בדם הצפר השחטה על המים החיים
(288454, -34, 4);[8, 90, 200, 50];348;נרצח;75754;(5, 25, 9, 6, 75754);וחלצה;2;(5, 25, 9, 27, 288454);ונגשה יבמתו אליו לעיני הזקנים וחלצה נעלו מעל רגלו וירקה בפניו וענתה ואמרה ככה יעשה לאיש אשר לא יבנה את בית אחיו
(116600, -20, 4);[8, 90, 200, 50];348;נרצח;30805;(2, 26, 27, 2, 30805);בריחם;4;(2, 26, 27, 9, 116600);וחמשה בריחם לקרשי צלע המשכן השנית וחמשה בריחם לקרשי צלע המשכן לירכתים ימה
(88474, -11, 4);[8, 90, 200, 50];348;נרצח;23310;(2, 8, 10, 4, 23310);חמרם;1;(2, 8, 10, 14, 88474);ויצברו אתם חמרם חמרם ותבאש הארץ
(134891, -100, 3);[8, 90, 200];298;רצח;35577;(2, 37, 3, 13, 35577);האחת;3;(2, 37, 3, 46, 134891);ויצק לו ארבע טבעת זהב על ארבע פעמתיו ושתי טבעת על צלעו האחת ושתי טבעת על צלעו השנית
(137060, -100, 3);[8, 90, 200];298;רצח;36122;(2, 38, 18, 17, 36122);חמש;1;(2, 38, 18, 66, 137060);ומסך שער החצר מעשה רקם תכלת וארגמן ותולעת שני ושש משזר ועשרים אמה ארך וקומה ברחב חמש אמות לעמת קלעי החצר
(167668, -100, 3);[8, 90, 200];298;רצח;44336;(3, 16, 29, 5, 44336);בחדש;2;(3, 16, 29, 18, 167668);והיתה לכם לחקת עולם בחדש השביעי בעשור לחדש תענו את נפשתיכם וכל מלאכה לא תעשו האזרח והגר הגר בתוככם
(121932, -99, 3);[8, 90, 200];298;רצח;32167;(2, 29, 25, 9, 32167);ניחוח;5;(2, 29, 25, 39, 121932);ולקחת אתם מידם והקטרת המזבחה על העלה לריח ניחוח לפני יהוה אשה הוא ליהוה
(136363, -99, 3);[8, 90, 200];298;רצח;35957;(2, 38, 4, 6, 35957);נחשת;2;(2, 38, 4, 22, 136363);ויעש למזבח מכבר מעשה רשת נחשת תחת כרכבו מלמטה עד חציו
(204457, -99, 3);[8, 90, 200];298;רצח;53898;(4, 9, 13, 10, 53898);הפסח;4;(4, 9, 13, 38, 204457);והאיש אשר הוא טהור ובדרך לא היה וחדל לעשות הפסח ונכרתה הנפש ההוא מעמיה כי קרבן יהוה לא הקריב במעדו חטאו ישא האיש ההוא
(207024, -99, 3);[8, 90, 200];298;רצח;54546;(4, 11, 8, 5, 54546);ברחים;3;(4, 11, 8, 19, 207024);שטו העם ולקטו וטחנו ברחים או דכו במדכה ובשלו בפרור ועשו אתו עגות והיה טעמו כטעם לשד השמן
(212251, -99, 3);[8, 90, 200];298;רצח;55951;(4, 14, 25, 5, 55951);מחר;2;(4, 14, 25, 24, 212251);והעמלקי והכנעני יושב בעמק מחר פנו וסעו לכם המדבר דרך ים סוף
(232566, -99, 3);[8, 90, 200];298;רצח;61306;(4, 26, 35, 7, 61306);השתלחי;5;(4, 26, 35, 34, 232566);אלה בני אפרים למשפחתם לשותלח משפחת השתלחי לבכר משפחת הבכרי לתחן משפחת התחני
(253591, -99, 3);[8, 90, 200];298;רצח;66627;(5, 2, 21, 11, 66627);תחתם;2;(5, 2, 21, 48, 253591);עם גדול ורב ורם כענקים וישמידם יהוה מפניהם ויירשם וישבו תחתם
(277938, -99, 3);[8, 90, 200];298;רצח;72901;(5, 17, 3, 5, 72901);וישתחו;5;(5, 17, 3, 24, 277938);וילך ויעבד אלהים אחרים וישתחו להם ולשמש או לירח או לכל צבא השמים אשר לא צויתי
(302881, -99, 3);[8, 90, 200];298;רצח;79481;(5, 33, 2, 5, 79481);וזרח;4;(5, 33, 2, 20, 302881);ויאמר יהוה מסיני בא וזרח משעיר למו הופיע מהר פארן ואתה מרבבת קדש מימינו אשדת למו
(111690, -98, 3);[8, 90, 200];298;רצח;29572;(2, 23, 18, 2, 29572);תזבח;4;(2, 23, 18, 6, 111690);לא תזבח על חמץ דם זבחי ולא ילין חלב חגי עד בקר
(191441, -98, 3);[8, 90, 200];298;רצח;50499;(4, 3, 27, 8, 50499);ומשפחת;5;(4, 3, 27, 45, 191441);ולקהת משפחת העמרמי ומשפחת היצהרי ומשפחת החברני ומשפחת העזיאלי אלה הם משפחת הקהתי
(210110, -98, 3);[8, 90, 200];298;רצח;55384;(4, 13, 20, 12, 55384);והתחזקתם;4;(4, 13, 20, 36, 210110);ומה הארץ השמנה הוא אם רזה היש בה עץ אם אין והתחזקתם ולקחתם מפרי הארץ והימים ימי בכורי ענבים
(266149, -98, 3);[8, 90, 200];298;רצח;69851;(5, 9, 11, 12, 69851);לחת;2;(5, 9, 11, 44, 266149);ויהי מקץ ארבעים יום וארבעים לילה נתן יהוה אלי את שני לחת האבנים לחות הברית
(276778, -98, 3);[8, 90, 200];298;רצח;72601;(5, 16, 5, 6, 72601);באחד;3;(5, 16, 5, 19, 276778);לא תוכל לזבח את הפסח באחד שעריך אשר יהוה אלהיך נתן לך
(103463, -97, 3);[8, 90, 200];298;רצח;27289;(2, 17, 5, 8, 27289);וקח;3;(2, 17, 5, 27, 103463);ויאמר יהוה אל משה עבר לפני העם וקח אתך מזקני ישראל ומטך אשר הכית בו את היאר קח בידך והלכת
(126436, -97, 3);[8, 90, 200];298;רצח;33342;(2, 32, 12, 17, 33342);והנחם;4;(2, 32, 12, 71, 126436);למה יאמרו מצרים לאמר ברעה הוציאם להרג אתם בהרים ולכלתם מעל פני האדמה שוב מחרון אפך והנחם על הרעה לעמך
(283226, -97, 3);[8, 90, 200];298;רצח;74337;(5, 21, 12, 5, 74337);וגלחה;4;(5, 21, 12, 19, 283226);והבאתה אל תוך ביתך וגלחה את ראשה ועשתה את צפרניה
(289528, -97, 3);[8, 90, 200];298;רצח;76031;(5, 26, 9, 12, 76031);חלב;1;(5, 26, 9, 40, 289528);ויבאנו אל המקום הזה ויתן לנו את הארץ הזאת ארץ זבת חלב ודבש
(301703, -97, 3);[8, 90, 200];298;רצח;79160;(5, 32, 30, 3, 79160);אחד;2;(5, 32, 30, 10, 301703);איכה ירדף אחד אלף ושנים יניסו רבבה אם לא כי צורם מכרם ויהוה הסגירם
(88770, -96, 3);[8, 90, 200];298;רצח;23389;(2, 8, 15, 8, 23389);ויחזק;3;(2, 8, 15, 33, 88770);ויאמרו החרטמם אל פרעה אצבע אלהים הוא ויחזק לב פרעה ולא שמע אלהם כאשר דבר יהוה
(97601, -96, 3);[8, 90, 200];298;רצח;25760;(2, 13, 15, 24, 25760);רחם;2;(2, 13, 15, 84, 97601);ויהי כי הקשה פרעה לשלחנו ויהרג יהוה כל בכור בארץ מצרים מבכר אדם ועד בכור בהמה על כן אני זבח ליהוה כל פטר רחם הזכרים וכל בכור בני אפדה
(137757, -96, 3);[8, 90, 200];298;רצח;36294;(2, 38, 30, 13, 36294);הנחשת;3;(2, 38, 30, 44, 137757);ויעש בה את אדני פתח אהל מועד ואת מזבח הנחשת ואת מכבר הנחשת אשר לו ואת כל כלי המזבח
(239738, -96, 3);[8, 90, 200];298;רצח;63083;(4, 31, 8, 14, 63083);חור;1;(4, 31, 8, 44, 239738);ואת מלכי מדין הרגו על חלליהם את אוי ואת רקם ואת צור ואת חור ואת רבע חמשת מלכי מדין ואת בלעם בן בעור הרגו בחרב
(264704, -96, 3);[8, 90, 200];298;רצח;69489;(5, 8, 9, 18, 69489);נחשת;2;(5, 8, 9, 61, 264704);ארץ אשר לא במסכנת תאכל בה לחם לא תחסר כל בה ארץ אשר אבניה ברזל ומהרריה תחצב נחשת
(276778, -96, 3);[8, 90, 200];298;רצח;72601;(5, 16, 5, 6, 72601);באחד;3;(5, 16, 5, 19, 276778);לא תוכל לזבח את הפסח באחד שעריך אשר יהוה אלהיך נתן לך
(64295, -95, 3);[8, 90, 200];298;רצח;17064;(1, 42, 27, 1, 17064);ויפתח;5;(1, 42, 27, 5, 64295);ויפתח האחד את שקו לתת מספוא לחמרו במלון וירא את כספו והנה הוא בפי אמתחתו
(109174, -95, 3);[8, 90, 200];298;רצח;28859;(2, 21, 27, 8, 28859);לחפשי;2;(2, 21, 27, 23, 109174);ואם שן עבדו או שן אמתו יפיל לחפשי ישלחנו תחת שנו
(283971, -95, 3);[8, 90, 200];298;רצח;74539;(5, 22, 1, 9, 74539);נדחים;3;(5, 22, 1, 25, 283971);לא תראה את שור אחיך או את שיו נדחים והתעלמת מהם השב תשיבם לאחיך
(286123, -95, 3);[8, 90, 200];298;רצח;75131;(5, 23, 13, 8, 75131);חוץ;1;(5, 23, 13, 27, 286123);ויד תהיה לך מחוץ למחנה ויצאת שמה חוץ
(287384, -95, 3);[8, 90, 200];298;רצח;75471;(5, 24, 11, 1, 75471);בחוץ;2;(5, 24, 11, 2, 287384);בחוץ תעמד והאיש אשר אתה נשה בו יוציא אליך את העבוט החוצה
(69817, -94, 3);[8, 90, 200];298;רצח;18473;(1, 45, 20, 3, 18473);תחס;2;(1, 45, 20, 10, 69817);ועינכם אל תחס על כליכם כי טוב כל ארץ מצרים לכם הוא
(247352, -94, 3);[8, 90, 200];298;רצח;65007;(4, 35, 2, 8, 65007);אחזתם;2;(4, 35, 2, 29, 247352);צו את בני ישראל ונתנו ללוים מנחלת אחזתם ערים לשבת ומגרש לערים סביבתיהם תתנו ללוים
(299428, -94, 3);[8, 90, 200];298;רצח;78571;(5, 31, 16, 13, 78571);אחרי;2;(5, 31, 16, 42, 299428);ויאמר יהוה אל משה הנך שכב עם אבתיך וקם העם הזה וזנה אחרי אלהי נכר הארץ אשר הוא בא שמה בקרבו ועזבני והפר את בריתי אשר כרתי אתו
(11975, -93, 3);[8, 90, 200];298;רצח;3216;(1, 10, 11, 13, 3216);כלח;3;(1, 10, 11, 44, 11975);מן הארץ ההוא יצא אשור ויבן את נינוה ואת רחבת עיר ואת כלח
(35539, -93, 3);[8, 90, 200];298;רצח;9452;(1, 26, 22, 5, 9452);אחרת;2;(1, 26, 22, 18, 35539);ויעתק משם ויחפר באר אחרת ולא רבו עליה ויקרא שמה רחבות ויאמר כי עתה הרחיב יהוה לנו ופרינו בארץ
(58487, -93, 3);[8, 90, 200];298;רצח;15546;(1, 39, 17, 13, 15546);לצחק;3;(1, 39, 17, 50, 58487);ותדבר אליו כדברים האלה לאמר בא אלי העבד העברי אשר הבאת לנו לצחק בי
(88688, -93, 3);[8, 90, 200];298;רצח;23371;(2, 8, 14, 3, 23371);החרטמים;2;(2, 8, 14, 9, 88688);ויעשו כן החרטמים בלטיהם להוציא את הכנים ולא יכלו ותהי הכנם באדם ובבהמה
(92478, -93, 3);[8, 90, 200];298;רצח;24385;(2, 10, 14, 7, 24385);וינח;4;(2, 10, 14, 25, 92478);ויעל הארבה על כל ארץ מצרים וינח בכל גבול מצרים כבד מאד לפניו לא היה כן ארבה כמהו ואחריו לא יהיה כן
(124079, -93, 3);[8, 90, 200];298;רצח;32719;(2, 30, 21, 1, 32719);ורחצו;3;(2, 30, 21, 3, 124079);ורחצו ידיהם ורגליהם ולא ימתו והיתה להם חק עולם לו ולזרעו לדרתם
(221517, -93, 3);[8, 90, 200];298;רצח;58400;(4, 19, 17, 5, 58400);החטאת;2;(4, 19, 17, 19, 221517);ולקחו לטמא מעפר שרפת החטאת ונתן עליו מים חיים אל כלי
(230682, -93, 3);[8, 90, 200];298;רצח;60865;(4, 25, 11, 9, 60865);חמתי;1;(4, 25, 11, 29, 230682);פינחס בן אלעזר בן אהרן הכהן השיב את חמתי מעל בני ישראל בקנאו את קנאתי בתוכם ולא כליתי את בני ישראל בקנאתי
(259169, -93, 3);[8, 90, 200];298;רצח;68076;(5, 4, 45, 3, 68076);והחקים;3;(5, 4, 45, 10, 259169);אלה העדת והחקים והמשפטים אשר דבר משה אל בני ישראל בצאתם ממצרים
(266534, -93, 3);[8, 90, 200];298;רצח;69951;(5, 9, 18, 9, 69951);לחם;2;(5, 9, 18, 42, 266534);ואתנפל לפני יהוה כראשנה ארבעים יום וארבעים לילה לחם לא אכלתי ומים לא שתיתי על כל חטאתכם אשר חטאתם לעשות הרע בעיני יהוה להכעיסו
(275630, -93, 3);[8, 90, 200];298;רצח;72294;(5, 15, 8, 12, 72294);יחסר;2;(5, 15, 8, 40, 275630);כי פתח תפתח את ידך לו והעבט תעביטנו די מחסרו אשר יחסר לו
(279627, -93, 3);[8, 90, 200];298;רצח;73361;(5, 18, 11, 2, 73361);חבר;1;(5, 18, 11, 5, 279627);וחבר חבר ושאל אוב וידעני ודרש אל המתים
(20882, -92, 3);[8, 90, 200];298;רצח;5585;(1, 18, 8, 13, 5585);תחת;2;(1, 18, 8, 49, 20882);ויקח חמאה וחלב ובן הבקר אשר עשה ויתן לפניהם והוא עמד עליהם תחת העץ ויאכלו
(69155, -92, 3);[8, 90, 200];298;רצח;18301;(1, 45, 8, 4, 18301);שלחתם;3;(1, 45, 8, 12, 69155);ועתה לא אתם שלחתם אתי הנה כי האלהים וישימני לאב לפרעה ולאדון לכל ביתו ומשל בכל ארץ מצרים
(88450, -92, 3);[8, 90, 200];298;רצח;23304;(2, 8, 9, 10, 23304);החצרת;2;(2, 8, 9, 39, 88450);ויעש יהוה כדבר משה וימתו הצפרדעים מן הבתים מן החצרת ומן השדת
(246262, -92, 3);[8, 90, 200];298;רצח;64728;(4, 34, 3, 16, 64728);המלח;4;(4, 34, 3, 53, 246262);והיה לכם פאת נגב ממדבר צן על ידי אדום והיה לכם גבול נגב מקצה ים המלח קדמה
(2751, -90, 3);[8, 90, 200];298;רצח;721;(1, 2, 22, 7, 721);לקח;3;(1, 2, 22, 25, 2751);ויבן יהוה אלהים את הצלע אשר לקח מן האדם לאשה ויבאה אל האדם
(120195, -90, 3);[8, 90, 200];298;רצח;31708;(2, 28, 38, 3, 31708);מצח;3;(2, 28, 38, 9, 120195);והיה על מצח אהרן ונשא אהרן את עון הקדשים אשר יקדישו בני ישראל לכל מתנת קדשיהם והיה על מצחו תמיד לרצון להם לפני יהוה
(7340, -89, 3);[8, 90, 200];298;רצח;1961;(1, 6, 11, 7, 1961);חמס;1;(1, 6, 11, 29, 7340);ותשחת הארץ לפני האלהים ותמלא הארץ חמס
(10138, -89, 3);[8, 90, 200];298;רצח;2718;(1, 8, 21, 4, 2718);ריח;3;(1, 8, 21, 13, 10138);וירח יהוה את ריח הניחח ויאמר יהוה אל לבו לא אסף לקלל עוד את האדמה בעבור האדם כי יצר לב האדם רע מנעריו ולא אסף עוד להכות את כל חי כאשר עשיתי
(34011, -89, 3);[8, 90, 200];298;רצח;9056;(1, 25, 26, 6, 9056);אחזת;2;(1, 25, 26, 20, 34011);ואחרי כן יצא אחיו וידו אחזת בעקב עשו ויקרא שמו יעקב ויצחק בן ששים שנה בלדת אתם
(100439, -89, 3);[8, 90, 200];298;רצח;26485;(2, 15, 15, 7, 26485);יאחזמו;3;(2, 15, 15, 27, 100439);אז נבהלו אלופי אדום אילי מואב יאחזמו רעד נמגו כל ישבי כנען
(120936, -89, 3);[8, 90, 200];298;רצח;31903;(2, 29, 9, 1, 31903);וחגרת;2;(2, 29, 9, 2, 120936);וחגרת אתם אבנט אהרן ובניו וחבשת להם מגבעת והיתה להם כהנה לחקת עולם ומלאת יד אהרן ויד בניו
(142538, -89, 3);[8, 90, 200];298;רצח;37576;(3, 1, 17, 19, 37576);ניחח;3;(3, 1, 17, 69, 142538);ושסע אתו בכנפיו לא יבדיל והקטיר אתו הכהן המזבחה על העצים אשר על האש עלה הוא אשה ריח ניחח ליהוה
(164583, -89, 3);[8, 90, 200];298;רצח;43497;(3, 15, 7, 6, 43497);ורחץ;3;(3, 15, 7, 24, 164583);והנגע בבשר הזב יכבס בגדיו ורחץ במים וטמא עד הערב
(245498, -89, 3);[8, 90, 200];298;רצח;64535;(4, 33, 44, 3, 64535);ויחנו;3;(4, 33, 44, 12, 245498);ויסעו מאבת ויחנו בעיי העברים בגבול מואב
(249834, -89, 3);[8, 90, 200];298;רצח;65663;(4, 36, 12, 9, 65663);נחלתן;2;(4, 36, 12, 33, 249834);ממשפחת בני מנשה בן יוסף היו לנשים ותהי נחלתן על מטה משפחת אביהן
(258308, -89, 3);[8, 90, 200];298;רצח;67853;(5, 4, 31, 11, 67853);ישכח;4;(5, 4, 31, 39, 258308);כי אל רחום יהוה אלהיך לא ירפך ולא ישחיתך ולא ישכח את ברית אבתיך אשר נשבע להם
(286198, -89, 3);[8, 90, 200];298;רצח;75151;(5, 23, 15, 6, 75151);מחנך;2;(5, 23, 15, 22, 286198);כי יהוה אלהיך מתהלך בקרב מחנך להצילך ולתת איביך לפניך והיה מחניך קדוש ולא יראה בך ערות דבר ושב מאחריך
(64529, -88, 3);[8, 90, 200];298;רצח;17126;(1, 42, 31, 4, 17126);אנחנו;3;(1, 42, 31, 16, 64529);ונאמר אליו כנים אנחנו לא היינו מרגלים
(69542, -88, 3);[8, 90, 200];298;רצח;18402;(1, 45, 15, 3, 18402);אחיו;2;(1, 45, 15, 10, 69542);וינשק לכל אחיו ויבך עלהם ואחרי כן דברו אחיו אתו
(161442, -88, 3);[8, 90, 200];298;רצח;42651;(3, 14, 5, 12, 42651);חיים;1;(3, 14, 5, 37, 161442);וצוה הכהן ושחט את הצפור האחת אל כלי חרש על מים חיים
(248244, -88, 3);[8, 90, 200];298;רצח;65235;(4, 35, 18, 14, 65235);הרצח;4;(4, 35, 18, 44, 248244);או בכלי עץ יד אשר ימות בו הכהו וימת רצח הוא מות יומת הרצח
(293062, -88, 3);[8, 90, 200];298;רצח;76936;(5, 28, 30, 14, 76936);תחללנו;2;(5, 28, 30, 46, 293062);אשה תארש ואיש אחר ישגלנה בית תבנה ולא תשב בו כרם תטע ולא תחללנו
(216554, -87, 3);[8, 90, 200];298;רצח;57082;(4, 16, 25, 8, 57082);אחריו;2;(4, 16, 25, 29, 216554);ויקם משה וילך אל דתן ואבירם וילכו אחריו זקני ישראל
(10415, -86, 3);[8, 90, 200];298;רצח;2798;(1, 9, 3, 5, 2798);חי;1;(1, 9, 3, 12, 10415);כל רמש אשר הוא חי לכם יהיה לאכלה כירק עשב נתתי לכם את כל
(35532, -86, 3);[8, 90, 200];298;רצח;9450;(1, 26, 22, 3, 9450);ויחפר;3;(1, 26, 22, 11, 35532);ויעתק משם ויחפר באר אחרת ולא רבו עליה ויקרא שמה רחבות ויאמר כי עתה הרחיב יהוה לנו ופרינו בארץ
(47466, -86, 3);[8, 90, 200];298;רצח;12641;(1, 32, 19, 6, 12641);שלוחה;4;(1, 32, 19, 26, 47466);ואמרת לעבדך ליעקב מנחה הוא שלוחה לאדני לעשו והנה גם הוא אחרינו
(70212, -86, 3);[8, 90, 200];298;רצח;18579;(1, 45, 27, 18, 18579);ותחי;3;(1, 45, 27, 64, 70212);וידברו אליו את כל דברי יוסף אשר דבר אלהם וירא את העגלות אשר שלח יוסף לשאת אתו ותחי רוח יעקב אביהם
(129839, -86, 3);[8, 90, 200];298;רצח;34274;(2, 34, 14, 5, 34274);אחר;2;(2, 34, 14, 15, 129839);כי לא תשתחוה לאל אחר כי יהוה קנא שמו אל קנא הוא
(164905, -86, 3);[8, 90, 200];298;רצח;43584;(3, 15, 14, 3, 43584);יקח;3;(3, 15, 14, 14, 164905);וביום השמיני יקח לו שתי תרים או שני בני יונה ובא לפני יהוה אל פתח אהל מועד ונתנם אל הכהן
(270248, -86, 3);[8, 90, 200];298;רצח;70896;(5, 11, 28, 20, 70896);אחרים;2;(5, 11, 28, 76, 270248);והקללה אם לא תשמעו אל מצות יהוה אלהיכם וסרתם מן הדרך אשר אנכי מצוה אתכם היום ללכת אחרי אלהים אחרים אשר לא ידעתם
(25574, -85, 3);[8, 90, 200];298;רצח;6818;(1, 21, 6, 3, 6818);צחק;2;(1, 21, 6, 10, 25574);ותאמר שרה צחק עשה לי אלהים כל השמע יצחק לי
(27235, -85, 3);[8, 90, 200];298;רצח;7269;(1, 22, 4, 10, 7269);מרחק;3;(1, 22, 4, 40, 27235);ביום השלישי וישא אברהם את עיניו וירא את המקום מרחק
(74822, -85, 3);[8, 90, 200];298;רצח;19761;(1, 48, 16, 15, 19761);ויצחק;4;(1, 48, 16, 56, 74822);המלאך הגאל אתי מכל רע יברך את הנערים ויקרא בהם שמי ושם אבתי אברהם ויצחק וידגו לרב בקרב הארץ
(118000, -85, 3);[8, 90, 200];298;רצח;31141;(2, 27, 17, 5, 31141);מחשקים;2;(2, 27, 17, 17, 118000);כל עמודי החצר סביב מחשקים כסף וויהם כסף ואדניהם נחשת
