(n, d, k);[Gematria of ELS];Gematria WordTotal of ELS;ELS Search Term;Found in WordNumber In Text;WordCoordinatesDWTK;Found in Word In Text;LetterPositionIndex In Word;LetterCoordinatesD5K of First Letter in ELS;Found In Verse
(267653, 100, 4);[10, 30, 200, 90];330;צרלי;70234;(5, 10, 6, 16, 70234);תחתיו;4;(5, 10, 6, 62, 267653);ובני ישראל נסעו מבארת בני יעקן מוסרה שם מת אהרן ויקבר שם ויכהן אלעזר בנו תחתיו
(70722, 1, 4);[8, 90, 200, 50];348;נרצח;18706;(1, 46, 9, 5, 18706);וחצרן;2;(1, 46, 9, 20, 70722);ובני ראובן חנוך ופלוא וחצרן וכרמי
(70855, 1, 4);[8, 90, 200, 50];348;נרצח;18738;(1, 46, 12, 16, 18738);חצרן;1;(1, 46, 12, 59, 70855);ובני יהודה ער ואונן ושלה ופרץ וזרח וימת ער ואונן בארץ כנען ויהיו בני פרץ חצרן וחמול
(85542, 1, 4);[8, 90, 200, 50];348;נרצח;22561;(2, 6, 14, 11, 22561);חצרן;1;(2, 6, 14, 40, 85542);אלה ראשי בית אבתם בני ראובן בכר ישראל חנוך ופלוא חצרן וכרמי אלה משפחת ראובן
(118120, 1, 4);[8, 90, 200, 50];348;נרצח;31170;(2, 27, 19, 10, 31170);החצר;2;(2, 27, 19, 37, 118120);לכל כלי המשכן בכל עבדתו וכל יתדתיו וכל יתדת החצר נחשת
(231311, 1, 4);[8, 90, 200, 50];348;נרצח;61030;(4, 26, 6, 1, 61030);לחצרן;2;(4, 26, 6, 2, 231311);לחצרן משפחת החצרוני לכרמי משפחת הכרמי
(231959, 1, 4);[8, 90, 200, 50];348;נרצח;61176;(4, 26, 21, 4, 61176);לחצרן;2;(4, 26, 21, 13, 231959);ויהיו בני פרץ לחצרן משפחת החצרני לחמול משפחת החמולי
(231969, 1, 4);[8, 90, 200, 50];348;נרצח;61178;(4, 26, 21, 6, 61178);החצרני;2;(4, 26, 21, 23, 231969);ויהיו בני פרץ לחצרן משפחת החצרני לחמול משפחת החמולי
(303586, 11, 4);[8, 90, 200, 50];348;נרצח;79655;(5, 33, 17, 10, 79655);ינגח;4;(5, 33, 17, 37, 303586);בכור שורו הדר לו וקרני ראם קרניו בהם עמים ינגח יחדו אפסי ארץ והם רבבות אפרים והם אלפי מנשה
(83372, 14, 4);[8, 90, 200, 50];348;נרצח;21997;(2, 4, 28, 9, 21997);שלחו;3;(2, 4, 28, 30, 83372);ויגד משה לאהרן את כל דברי יהוה אשר שלחו ואת כל האתת אשר צוהו
(212192, 16, 4);[8, 90, 200, 50];348;נרצח;55938;(4, 14, 24, 9, 55938);אחרי;2;(4, 14, 24, 32, 212192);ועבדי כלב עקב היתה רוח אחרת עמו וימלא אחרי והביאתיו אל הארץ אשר בא שמה וזרעו יורשנה
(205882, 17, 4);[8, 90, 200, 50];348;נרצח;54253;(4, 10, 18, 3, 54253);מחנה;2;(4, 10, 18, 9, 205882);ונסע דגל מחנה ראובן לצבאתם ועל צבאו אליצור בן שדיאור
(280583, 20, 4);[8, 90, 200, 50];348;נרצח;73619;(5, 19, 5, 27, 73619);וחי;2;(5, 19, 5, 95, 280583);ואשר יבא את רעהו ביער לחטב עצים ונדחה ידו בגרזן לכרת העץ ונשל הברזל מן העץ ומצא את רעהו ומת הוא ינוס אל אחת הערים האלה וחי
(137777, 28, 4);[8, 90, 200, 50];348;נרצח;36300;(2, 38, 30, 19, 36300);המזבח;5;(2, 38, 30, 64, 137777);ויעש בה את אדני פתח אהל מועד ואת מזבח הנחשת ואת מכבר הנחשת אשר לו ואת כל כלי המזבח
(3425, 30, 4);[8, 90, 200, 50];348;נרצח;898;(1, 3, 10, 10, 898);ואחבא;3;(1, 3, 10, 36, 3425);ויאמר את קלך שמעתי בגן ואירא כי עירם אנכי ואחבא
(105588, 33, 4);[8, 90, 200, 50];348;נרצח;27870;(2, 18, 27, 1, 27870);וישלח;5;(2, 18, 27, 5, 105588);וישלח משה את חתנו וילך לו אל ארצו
(267374, 35, 4);[8, 90, 200, 50];348;נרצח;70164;(5, 10, 2, 9, 70164);הלחת;3;(5, 10, 2, 30, 267374);ואכתב על הלחת את הדברים אשר היו על הלחת הראשנים אשר שברת ושמתם בארון
(288956, 41, 4);[8, 90, 200, 50];348;נרצח;75886;(5, 25, 19, 17, 75886);תמחה;3;(5, 25, 19, 66, 288956);והיה בהניח יהוה אלהיך לך מכל איביך מסביב בארץ אשר יהוה אלהיך נתן לך נחלה לרשתה תמחה את זכר עמלק מתחת השמים לא תשכח
(7289, 50, 4);[8, 90, 200, 50];348;נרצח;1946;(1, 6, 10, 2, 1946);נח;2;(1, 6, 10, 7, 7289);ויולד נח שלשה בנים את שם את חם ואת יפת
(78212, 58, 4);[8, 90, 200, 50];348;נרצח;20649;(2, 1, 6, 4, 20649);אחיו;2;(2, 1, 6, 13, 78212);וימת יוסף וכל אחיו וכל הדור ההוא
(75772, 62, 4);[8, 90, 200, 50];348;נרצח;20006;(1, 49, 13, 6, 20006);לחוף;2;(1, 49, 13, 23, 75772);זבולן לחוף ימים ישכן והוא לחוף אנית וירכתו על צידן
(46913, 64, 4);[8, 90, 200, 50];348;נרצח;12503;(1, 32, 9, 10, 12503);המחנה;3;(1, 32, 9, 37, 46913);ויאמר אם יבוא עשו אל המחנה האחת והכהו והיה המחנה הנשאר לפליטה
(250107, 67, 4);[8, 90, 200, 50];348;נרצח;65738;(5, 1, 4, 4, 65738);סיחן;3;(5, 1, 4, 13, 250107);אחרי הכתו את סיחן מלך האמרי אשר יושב בחשבון ואת עוג מלך הבשן אשר יושב בעשתרת באדרעי
(15773, 70, 4);[8, 90, 200, 50];348;נרצח;4230;(1, 13, 13, 4, 4230);וחטאים;2;(1, 13, 13, 14, 15773);ואנשי סדם רעים וחטאים ליהוה מאד
(3117, 74, 4);[8, 90, 200, 50];348;נרצח;822;(1, 3, 5, 8, 822);ונפקחו;5;(1, 3, 5, 30, 3117);כי ידע אלהים כי ביום אכלכם ממנו ונפקחו עיניכם והייתם כאלהים ידעי טוב ורע
(31944, 76, 4);[8, 90, 200, 50];348;נרצח;8530;(1, 24, 49, 5, 8530);חסד;1;(1, 24, 49, 15, 31944);ועתה אם ישכם עשים חסד ואמת את אדני הגידו לי ואם לא הגידו לי ואפנה על ימין או על שמאל
(61124, 78, 4);[8, 90, 200, 50];348;נרצח;16227;(1, 41, 21, 13, 16227);בתחלה;3;(1, 41, 21, 48, 61124);ותבאנה אל קרבנה ולא נודע כי באו אל קרבנה ומראיהן רע כאשר בתחלה ואיקץ
(38466, 80, 4);[8, 90, 200, 50];348;נרצח;10225;(1, 27, 44, 9, 10225);אחיך;2;(1, 27, 44, 31, 38466);וישבת עמו ימים אחדים עד אשר תשוב חמת אחיך
(258920, 91, 4);[8, 90, 200, 50];348;נרצח;68008;(5, 4, 40, 14, 68008);אחריך;2;(5, 4, 40, 52, 258920);ושמרת את חקיו ואת מצותיו אשר אנכי מצוך היום אשר ייטב לך ולבניך אחריך ולמען תאריך ימים על האדמה אשר יהוה אלהיך נתן לך כל הימים
(12490, 1, 3);[8, 90, 200];298;רצח;3350;(1, 10, 26, 8, 3350);חצרמות;1;(1, 10, 26, 26, 12490);ויקטן ילד את אלמודד ואת שלף ואת חצרמות ואת ירח
(31033, 1, 3);[8, 90, 200];298;רצח;8288;(1, 24, 32, 11, 8288);לרחץ;3;(1, 24, 32, 50, 31033);ויבא האיש הביתה ויפתח הגמלים ויתן תבן ומספוא לגמלים ומים לרחץ רגליו ורגלי האנשים אשר אתו
(33513, 1, 3);[8, 90, 200];298;רצח;8930;(1, 25, 16, 7, 8930);בחצריהם;2;(1, 25, 16, 24, 33513);אלה הם בני ישמעאל ואלה שמתם בחצריהם ובטירתם שנים עשר נשיאם לאמתם
(70722, 1, 3);[8, 90, 200];298;רצח;18706;(1, 46, 9, 5, 18706);וחצרן;2;(1, 46, 9, 20, 70722);ובני ראובן חנוך ופלוא וחצרן וכרמי
(70855, 1, 3);[8, 90, 200];298;רצח;18738;(1, 46, 12, 16, 18738);חצרן;1;(1, 46, 12, 59, 70855);ובני יהודה ער ואונן ושלה ופרץ וזרח וימת ער ואונן בארץ כנען ויהיו בני פרץ חצרן וחמול
(85542, 1, 3);[8, 90, 200];298;רצח;22561;(2, 6, 14, 11, 22561);חצרן;1;(2, 6, 14, 40, 85542);אלה ראשי בית אבתם בני ראובן בכר ישראל חנוך ופלוא חצרן וכרמי אלה משפחת ראובן
(88450, 1, 3);[8, 90, 200];298;רצח;23304;(2, 8, 9, 10, 23304);החצרת;2;(2, 8, 9, 39, 88450);ויעש יהוה כדבר משה וימתו הצפרדעים מן הבתים מן החצרת ומן השדת
(117577, 1, 3);[8, 90, 200];298;רצח;31045;(2, 27, 9, 3, 31045);חצר;1;(2, 27, 9, 8, 117577);ועשית את חצר המשכן לפאת נגב תימנה קלעים לחצר שש משזר מאה באמה ארך לפאה האחת
(117603, 1, 3);[8, 90, 200];298;רצח;31051;(2, 27, 9, 9, 31051);לחצר;2;(2, 27, 9, 34, 117603);ועשית את חצר המשכן לפאת נגב תימנה קלעים לחצר שש משזר מאה באמה ארך לפאה האחת
(117752, 1, 3);[8, 90, 200];298;רצח;31085;(2, 27, 12, 2, 31085);החצר;2;(2, 27, 12, 6, 117752);ורחב החצר לפאת ים קלעים חמשים אמה עמדיהם עשרה ואדניהם עשרה
(117800, 1, 3);[8, 90, 200];298;רצח;31096;(2, 27, 13, 2, 31096);החצר;2;(2, 27, 13, 6, 117800);ורחב החצר לפאת קדמה מזרחה חמשים אמה
(117914, 1, 3);[8, 90, 200];298;רצח;31121;(2, 27, 16, 2, 31121);החצר;2;(2, 27, 16, 7, 117914);ולשער החצר מסך עשרים אמה תכלת וארגמן ותולעת שני ושש משזר מעשה רקם עמדיהם ארבעה ואדניהם ארבעה
(117992, 1, 3);[8, 90, 200];298;רצח;31139;(2, 27, 17, 3, 31139);החצר;2;(2, 27, 17, 9, 117992);כל עמודי החצר סביב מחשקים כסף וויהם כסף ואדניהם נחשת
(118031, 1, 3);[8, 90, 200];298;רצח;31148;(2, 27, 18, 2, 31148);החצר;2;(2, 27, 18, 5, 118031);ארך החצר מאה באמה ורחב חמשים בחמשים וקמה חמש אמות שש משזר ואדניהם נחשת
(118120, 1, 3);[8, 90, 200];298;רצח;31170;(2, 27, 19, 10, 31170);החצר;2;(2, 27, 19, 37, 118120);לכל כלי המשכן בכל עבדתו וכל יתדתיו וכל יתדת החצר נחשת
(131674, 1, 3);[8, 90, 200];298;רצח;34771;(2, 35, 17, 3, 34771);החצר;2;(2, 35, 17, 8, 131674);את קלעי החצר את עמדיו ואת אדניה ואת מסך שער החצר
(131702, 1, 3);[8, 90, 200];298;רצח;34779;(2, 35, 17, 11, 34779);החצר;2;(2, 35, 17, 36, 131702);את קלעי החצר את עמדיו ואת אדניה ואת מסך שער החצר
(131724, 1, 3);[8, 90, 200];298;רצח;34785;(2, 35, 18, 6, 34785);החצר;2;(2, 35, 18, 20, 131724);את יתדת המשכן ואת יתדת החצר ואת מיתריהם
(136564, 1, 3);[8, 90, 200];298;רצח;36010;(2, 38, 9, 3, 36010);החצר;2;(2, 38, 9, 8, 136564);ויעש את החצר לפאת נגב תימנה קלעי החצר שש משזר מאה באמה
(136584, 1, 3);[8, 90, 200];298;רצח;36015;(2, 38, 9, 8, 36015);החצר;2;(2, 38, 9, 28, 136584);ויעש את החצר לפאת נגב תימנה קלעי החצר שש משזר מאה באמה
(136862, 1, 3);[8, 90, 200];298;רצח;36075;(2, 38, 15, 6, 36075);החצר;2;(2, 38, 15, 23, 136862);ולכתף השנית מזה ומזה לשער החצר קלעים חמש עשרה אמה עמדיהם שלשה ואדניהם שלשה
(136908, 1, 3);[8, 90, 200];298;רצח;36086;(2, 38, 16, 3, 36086);החצר;2;(2, 38, 16, 8, 136908);כל קלעי החצר סביב שש משזר
(136992, 1, 3);[8, 90, 200];298;רצח;36105;(2, 38, 17, 16, 36105);החצר;2;(2, 38, 17, 72, 136992);והאדנים לעמדים נחשת ווי העמודים וחשוקיהם כסף וצפוי ראשיהם כסף והם מחשקים כסף כל עמדי החצר
(137003, 1, 3);[8, 90, 200];298;רצח;36108;(2, 38, 18, 3, 36108);החצר;2;(2, 38, 18, 9, 137003);ומסך שער החצר מעשה רקם תכלת וארגמן ותולעת שני ושש משזר ועשרים אמה ארך וקומה ברחב חמש אמות לעמת קלעי החצר
(137076, 1, 3);[8, 90, 200];298;רצח;36126;(2, 38, 18, 21, 36126);החצר;2;(2, 38, 18, 82, 137076);ומסך שער החצר מעשה רקם תכלת וארגמן ותולעת שני ושש משזר ועשרים אמה ארך וקומה ברחב חמש אמות לעמת קלעי החצר
(137151, 1, 3);[8, 90, 200];298;רצח;36141;(2, 38, 20, 4, 36141);ולחצר;3;(2, 38, 20, 16, 137151);וכל היתדת למשכן ולחצר סביב נחשת
(137786, 1, 3);[8, 90, 200];298;רצח;36303;(2, 38, 31, 3, 36303);החצר;2;(2, 38, 31, 9, 137786);ואת אדני החצר סביב ואת אדני שער החצר ואת כל יתדת המשכן ואת כל יתדת החצר סביב
(137804, 1, 3);[8, 90, 200];298;רצח;36308;(2, 38, 31, 8, 36308);החצר;2;(2, 38, 31, 27, 137804);ואת אדני החצר סביב ואת אדני שער החצר ואת כל יתדת המשכן ואת כל יתדת החצר סביב
(137831, 1, 3);[8, 90, 200];298;רצח;36316;(2, 38, 31, 16, 36316);החצר;2;(2, 38, 31, 54, 137831);ואת אדני החצר סביב ואת אדני שער החצר ואת כל יתדת המשכן ואת כל יתדת החצר סביב
(139761, 1, 3);[8, 90, 200];298;רצח;36824;(2, 39, 40, 3, 36824);החצר;2;(2, 39, 40, 8, 139761);את קלעי החצר את עמדיה ואת אדניה ואת המסך לשער החצר את מיתריו ויתדתיה ואת כל כלי עבדת המשכן לאהל מועד
(139791, 1, 3);[8, 90, 200];298;רצח;36832;(2, 39, 40, 11, 36832);החצר;2;(2, 39, 40, 38, 139791);את קלעי החצר את עמדיה ואת אדניה ואת המסך לשער החצר את מיתריו ויתדתיה ואת כל כלי עבדת המשכן לאהל מועד
(140247, 1, 3);[8, 90, 200];298;רצח;36958;(2, 40, 8, 3, 36958);החצר;2;(2, 40, 8, 8, 140247);ושמת את החצר סביב ונתת את מסך שער החצר
(140267, 1, 3);[8, 90, 200];298;רצח;36964;(2, 40, 8, 9, 36964);החצר;2;(2, 40, 8, 28, 140267);ושמת את החצר סביב ונתת את מסך שער החצר
(141328, 1, 3);[8, 90, 200];298;רצח;37253;(2, 40, 33, 3, 37253);החצר;2;(2, 40, 33, 8, 141328);ויקם את החצר סביב למשכן ולמזבח ויתן את מסך שער החצר ויכל משה את המלאכה
(141359, 1, 3);[8, 90, 200];298;רצח;37261;(2, 40, 33, 11, 37261);החצר;2;(2, 40, 33, 39, 141359);ויקם את החצר סביב למשכן ולמזבח ויתן את מסך שער החצר ויכל משה את המלאכה
(148314, 1, 3);[8, 90, 200];298;רצח;39130;(3, 6, 9, 10, 39130);בחצר;2;(3, 6, 9, 43, 148314);והנותרת ממנה יאכלו אהרן ובניו מצות תאכל במקום קדש בחצר אהל מועד יאכלוה
(148779, 1, 3);[8, 90, 200];298;רצח;39248;(3, 6, 19, 8, 39248);בחצר;2;(3, 6, 19, 32, 148779);הכהן המחטא אתה יאכלנה במקום קדש תאכל בחצר אהל מועד
(181098, 1, 3);[8, 90, 200];298;רצח;47923;(3, 25, 31, 2, 47923);החצרים;2;(3, 25, 31, 6, 181098);ובתי החצרים אשר אין להם חמה סביב על שדה הארץ יחשב גאלה תהיה לו וביבל יצא
(191342, 1, 3);[8, 90, 200];298;רצח;50477;(4, 3, 26, 2, 50477);החצר;2;(4, 3, 26, 7, 191342);וקלעי החצר ואת מסך פתח החצר אשר על המשכן ועל המזבח סביב ואת מיתריו לכל עבדתו
(191355, 1, 3);[8, 90, 200];298;רצח;50481;(4, 3, 26, 6, 50481);החצר;2;(4, 3, 26, 20, 191355);וקלעי החצר ואת מסך פתח החצר אשר על המשכן ועל המזבח סביב ואת מיתריו לכל עבדתו
(191887, 1, 3);[8, 90, 200];298;רצח;50604;(4, 3, 37, 2, 50604);החצר;2;(4, 3, 37, 7, 191887);ועמדי החצר סביב ואדניהם ויתדתם ומיתריהם
(193999, 1, 3);[8, 90, 200];298;רצח;51158;(4, 4, 26, 3, 51158);החצר;2;(4, 4, 26, 9, 193999);ואת קלעי החצר ואת מסך פתח שער החצר אשר על המשכן ועל המזבח סביב ואת מיתריהם ואת כל כלי עבדתם ואת כל אשר יעשה להם ועבדו
(194015, 1, 3);[8, 90, 200];298;רצח;51163;(4, 4, 26, 8, 51163);החצר;2;(4, 4, 26, 25, 194015);ואת קלעי החצר ואת מסך פתח שער החצר אשר על המשכן ועל המזבח סביב ואת מיתריהם ואת כל כלי עבדתם ואת כל אשר יעשה להם ועבדו
(194363, 1, 3);[8, 90, 200];298;רצח;51251;(4, 4, 32, 2, 51251);החצר;2;(4, 4, 32, 8, 194363);ועמודי החצר סביב ואדניהם ויתדתם ומיתריהם לכל כליהם ולכל עבדתם ובשמת תפקדו את כלי משמרת משאם
(208725, 1, 3);[8, 90, 200];298;רצח;55004;(4, 11, 35, 5, 55004);חצרות;1;(4, 11, 35, 19, 208725);מקברות התאוה נסעו העם חצרות ויהיו בחצרות
(208736, 1, 3);[8, 90, 200];298;רצח;55006;(4, 11, 35, 7, 55006);בחצרות;2;(4, 11, 35, 30, 208736);מקברות התאוה נסעו העם חצרות ויהיו בחצרות
(209445, 1, 3);[8, 90, 200];298;רצח;55199;(4, 12, 16, 4, 55199);מחצרות;2;(4, 12, 16, 13, 209445);ואחר נסעו העם מחצרות ויחנו במדבר פארן
(231311, 1, 3);[8, 90, 200];298;רצח;61030;(4, 26, 6, 1, 61030);לחצרן;2;(4, 26, 6, 2, 231311);לחצרן משפחת החצרוני לכרמי משפחת הכרמי
(231321, 1, 3);[8, 90, 200];298;רצח;61032;(4, 26, 6, 3, 61032);החצרוני;2;(4, 26, 6, 12, 231321);לחצרן משפחת החצרוני לכרמי משפחת הכרמי
(231959, 1, 3);[8, 90, 200];298;רצח;61176;(4, 26, 21, 4, 61176);לחצרן;2;(4, 26, 21, 13, 231959);ויהיו בני פרץ לחצרן משפחת החצרני לחמול משפחת החמולי
(231969, 1, 3);[8, 90, 200];298;רצח;61178;(4, 26, 21, 6, 61178);החצרני;2;(4, 26, 21, 23, 231969);ויהיו בני פרץ לחצרן משפחת החצרני לחמול משפחת החמולי
(244809, 1, 3);[8, 90, 200];298;רצח;64379;(4, 33, 17, 5, 64379);בחצרת;2;(4, 33, 17, 22, 244809);ויסעו מקברת התאוה ויחנו בחצרת
(244819, 1, 3);[8, 90, 200];298;רצח;64381;(4, 33, 18, 2, 64381);מחצרת;2;(4, 33, 18, 7, 244819);ויסעו מחצרת ויחנו ברתמה
(246328, 1, 3);[8, 90, 200];298;רצח;64744;(4, 34, 4, 15, 64744);חצר;1;(4, 34, 4, 62, 246328);ונסב לכם הגבול מנגב למעלה עקרבים ועבר צנה והיה תוצאתיו מנגב לקדש ברנע ויצא חצר אדר ועבר עצמנה
(246520, 1, 3);[8, 90, 200];298;רצח;64794;(4, 34, 9, 6, 64794);חצר;1;(4, 34, 9, 25, 246520);ויצא הגבל זפרנה והיו תוצאתיו חצר עינן זה יהיה לכם גבול צפון
(246565, 1, 3);[8, 90, 200];298;רצח;64805;(4, 34, 10, 5, 64805);מחצר;2;(4, 34, 10, 22, 246565);והתאויתם לכם לגבול קדמה מחצר עינן שפמה
(249985, 1, 3);[8, 90, 200];298;רצח;65703;(5, 1, 1, 20, 65703);וחצרת;2;(5, 1, 1, 72, 249985);אלה הדברים אשר דבר משה אל כל ישראל בעבר הירדן במדבר בערבה מול סוף בין פארן ובין תפל ולבן וחצרת ודי זהב
(253676, 1, 3);[8, 90, 200];298;רצח;66647;(5, 2, 23, 3, 66647);בחצרים;2;(5, 2, 23, 14, 253676);והעוים הישבים בחצרים עד עזה כפתרים היצאים מכפתר השמידם וישבו תחתם
(169674, 2, 3);[8, 90, 200];298;רצח;44897;(3, 18, 18, 5, 44897);תקח;3;(3, 18, 18, 15, 169674);ואשה אל אחתה לא תקח לצרר לגלות ערותה עליה בחייה
(179764, 2, 3);[8, 90, 200];298;רצח;47577;(3, 25, 5, 2, 47577);ספיח;4;(3, 25, 5, 6, 179764);את ספיח קצירך לא תקצור ואת ענבי נזירך לא תבצר שנת שבתון יהיה לארץ
(37766, 4, 3);[8, 90, 200];298;רצח;10036;(1, 27, 33, 1, 10036);ויחרד;3;(1, 27, 33, 3, 37766);ויחרד יצחק חרדה גדלה עד מאד ויאמר מי אפוא הוא הצד ציד ויבא לי ואכל מכל בטרם תבוא ואברכהו גם ברוך יהיה
(222884, 4, 3);[8, 90, 200];298;רצח;58763;(4, 20, 18, 8, 58763);בחרב;2;(4, 20, 18, 25, 222884);ויאמר אליו אדום לא תעבר בי פן בחרב אצא לקראתך
(293954, 4, 3);[8, 90, 200];298;רצח;77168;(5, 28, 49, 5, 77168);מרחק;3;(5, 28, 49, 17, 293954);ישא יהוה עליך גוי מרחק מקצה הארץ כאשר ידאה הנשר גוי אשר לא תשמע לשנו
(10783, 5, 3);[8, 90, 200];298;רצח;2901;(1, 9, 11, 16, 2901);לשחת;3;(1, 9, 11, 57, 10783);והקמתי את בריתי אתכם ולא יכרת כל בשר עוד ממי המבול ולא יהיה עוד מבול לשחת הארץ
(44236, 5, 3);[8, 90, 200];298;רצח;11782;(1, 31, 13, 6, 11782);משחת;3;(1, 31, 13, 18, 44236);אנכי האל בית אל אשר משחת שם מצבה אשר נדרת לי שם נדר עתה קום צא מן הארץ הזאת ושוב אל ארץ מולדתך
(46619, 5, 3);[8, 90, 200];298;רצח;12425;(1, 32, 4, 7, 12425);אחיו;2;(1, 32, 4, 27, 46619);וישלח יעקב מלאכים לפניו אל עשו אחיו ארצה שעיר שדה אדום
(83210, 5, 3);[8, 90, 200];298;רצח;21953;(2, 4, 25, 1, 21953);ותקח;4;(2, 4, 25, 4, 83210);ותקח צפרה צר ותכרת את ערלת בנה ותגע לרגליו ותאמר כי חתן דמים אתה לי
(153604, 5, 3);[8, 90, 200];298;רצח;40533;(3, 9, 13, 10, 40533);המזבח;5;(3, 9, 13, 42, 153604);ואת העלה המציאו אליו לנתחיה ואת הראש ויקטר על המזבח
(245189, 5, 3);[8, 90, 200];298;רצח;64458;(4, 33, 35, 3, 64458);ויחנו;3;(4, 33, 35, 14, 245189);ויסעו מעברנה ויחנו בעצין גבר
(26648, 6, 3);[8, 90, 200];298;רצח;7113;(1, 21, 27, 1, 7113);ויקח;4;(1, 21, 27, 4, 26648);ויקח אברהם צאן ובקר ויתן לאבימלך ויכרתו שניהם ברית
(48367, 6, 3);[8, 90, 200];298;רצח;12887;(1, 33, 3, 11, 12887);אחיו;2;(1, 33, 3, 41, 48367);והוא עבר לפניהם וישתחו ארצה שבע פעמים עד גשתו עד אחיו
(55449, 6, 3);[8, 90, 200];298;רצח;14748;(1, 37, 26, 4, 14748);אחיו;2;(1, 37, 26, 14, 55449);ויאמר יהודה אל אחיו מה בצע כי נהרג את אחינו וכסינו את דמו
(78281, 6, 3);[8, 90, 200];298;רצח;20666;(2, 1, 8, 3, 20666);חדש;1;(2, 1, 8, 8, 78281);ויקם מלך חדש על מצרים אשר לא ידע את יוסף
(228260, 6, 3);[8, 90, 200];298;רצח;60221;(4, 23, 14, 1, 60221);ויקחהו;4;(4, 23, 14, 4, 228260);ויקחהו שדה צפים אל ראש הפסגה ויבן שבעה מזבחת ויעל פר ואיל במזבח
(300845, 6, 3);[8, 90, 200];298;רצח;78944;(5, 32, 9, 7, 78944);נחלתו;2;(5, 32, 9, 21, 300845);כי חלק יהוה עמו יעקב חבל נחלתו
(125912, 7, 3);[8, 90, 200];298;רצח;33208;(2, 32, 4, 1, 33208);ויקח;4;(2, 32, 4, 4, 125912);ויקח מידם ויצר אתו בחרט ויעשהו עגל מסכה ויאמרו אלה אלהיך ישראל אשר העלוך מארץ מצרים
(145374, 7, 3);[8, 90, 200];298;רצח;38332;(3, 4, 20, 13, 38332);ונסלח;5;(3, 4, 20, 47, 145374);ועשה לפר כאשר עשה לפר החטאת כן יעשה לו וכפר עלהם הכהן ונסלח להם
(222742, 7, 3);[8, 90, 200];298;רצח;58724;(4, 20, 16, 6, 58724);וישלח;5;(4, 20, 16, 25, 222742);ונצעק אל יהוה וישמע קלנו וישלח מלאך ויצאנו ממצרים והנה אנחנו בקדש עיר קצה גבולך
(241504, 7, 3);[8, 90, 200];298;רצח;63542;(4, 31, 47, 1, 63542);ויקח;4;(4, 31, 47, 4, 241504);ויקח משה ממחצת בני ישראל את האחז אחד מן החמשים מן האדם ומן הבהמה ויתן אתם ללוים שמרי משמרת משכן יהוה כאשר צוה יהוה את משה
(261326, 7, 3);[8, 90, 200];298;רצח;68641;(5, 6, 2, 9, 68641);חקתיו;1;(5, 6, 2, 28, 261326);למען תירא את יהוה אלהיך לשמר את כל חקתיו ומצותיו אשר אנכי מצוך אתה ובנך ובן בנך כל ימי חייך ולמען יארכן ימיך
(284282, 7, 3);[8, 90, 200];298;רצח;74625;(5, 22, 6, 12, 74625);אפרחים;4;(5, 22, 6, 38, 284282);כי יקרא קן צפור לפניך בדרך בכל עץ או על הארץ אפרחים או ביצים והאם רבצת על האפרחים או על הביצים לא תקח האם על הבנים
(21023, 8, 3);[8, 90, 200];298;רצח;5620;(1, 18, 11, 9, 5620);ארח;3;(1, 18, 11, 39, 21023);ואברהם ושרה זקנים באים בימים חדל להיות לשרה ארח כנשים
(100263, 8, 3);[8, 90, 200];298;רצח;26439;(2, 15, 10, 2, 26439);ברוחך;4;(2, 15, 10, 8, 100263);נשפת ברוחך כסמו ים צללו כעופרת במים אדירים
(134747, 8, 3);[8, 90, 200];298;רצח;35539;(2, 36, 38, 12, 35539);נחשת;2;(2, 36, 38, 54, 134747);ואת עמודיו חמשה ואת וויהם וצפה ראשיהם וחשקיהם זהב ואדניהם חמשה נחשת
(244283, 8, 3);[8, 90, 200];298;רצח;64255;(4, 33, 3, 10, 64255);ממחרת;3;(4, 33, 3, 45, 244283);ויסעו מרעמסס בחדש הראשון בחמשה עשר יום לחדש הראשון ממחרת הפסח יצאו בני ישראל ביד רמה לעיני כל מצרים
(54973, 9, 3);[8, 90, 200];298;רצח;14633;(1, 37, 17, 12, 14633);אחר;2;(1, 37, 17, 47, 54973);ויאמר האיש נסעו מזה כי שמעתי אמרים נלכה דתינה וילך יוסף אחר אחיו וימצאם בדתן
(169667, 9, 3);[8, 90, 200];298;רצח;44895;(3, 18, 18, 3, 44895);אחתה;2;(3, 18, 18, 8, 169667);ואשה אל אחתה לא תקח לצרר לגלות ערותה עליה בחייה
(210062, 9, 3);[8, 90, 200];298;רצח;55370;(4, 13, 19, 17, 55370);הבמחנים;4;(4, 13, 19, 57, 210062);ומה הארץ אשר הוא ישב בה הטובה הוא אם רעה ומה הערים אשר הוא יושב בהנה הבמחנים אם במבצרים
(22326, 10, 3);[8, 90, 200];298;רצח;5950;(1, 19, 2, 19, 5950);ברחוב;3;(1, 19, 2, 78, 22326);ויאמר הנה נא אדני סורו נא אל בית עבדכם ולינו ורחצו רגליכם והשכמתם והלכתם לדרככם ויאמרו לא כי ברחוב נלין
(65599, 10, 3);[8, 90, 200];298;רצח;17403;(1, 43, 11, 10, 17403);קחו;2;(1, 43, 11, 35, 65599);ויאמר אלהם ישראל אביהם אם כן אפוא זאת עשו קחו מזמרת הארץ בכליכם והורידו לאיש מנחה מעט צרי ומעט דבש נכאת ולט בטנים ושקדים
